变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
1718,39155342,1000,0,0,0,0,1941562,1941562,582469,582469,0,0,232987,,,,,,,,,,,,,,,,,,,,,,
1719,39222161,1000,0,0,0,0,1944914,1944914,583474,583474,0,0,233390,,,,,,,,,,,,,,,,,,,,,,
1720,39288981,1000,0,0,0,0,1948265,1948265,584480,584480,0,0,233792,,,,,,,,,,,,,,,,,,,,,,
1721,39355800,1000,0,0,0,0,1951617,1951617,585485,585485,0,0,234194,,,,,,,,,,,,,,,,,,,,,,
1722,39423000,1000,0,0,0,0,1954988,1954988,586496,586496,0,0,234599,,,,,,,,,,,,,,,,,,,,,,
1723,39490200,1000,0,0,0,0,1958359,1958359,587507,587507,0,0,235003,,,,,,,,,,,,,,,,,,,,,,
1724,39557399,1000,0,0,0,0,1961729,1961729,588519,588519,0,0,235408,,,,,,,,,,,,,,,,,,,,,,
1725,39624599,1000,0,0,0,0,1965100,1965100,589530,589530,0,0,235812,,,,,,,,,,,,,,,,,,,,,,
1726,39691799,1000,0,0,0,0,1968471,1968471,590541,590541,0,0,236217,,,,,,,,,,,,,,,,,,,,,,
1727,39759380,1000,0,0,0,0,1971861,1971861,591558,591558,0,0,236624,,,,,,,,,,,,,,,,,,,,,,
1728,39826962,1000,0,0,0,0,1975252,1975252,592575,592575,0,0,237031,,,,,,,,,,,,,,,,,,,,,,
1729,39894543,1000,0,0,0,0,1978642,1978642,593593,593593,0,0,237437,,,,,,,,,,,,,,,,,,,,,,
1730,39962125,1000,0,0,0,0,1982033,1982033,594610,594610,0,0,237844,,,,,,,,,,,,,,,,,,,,,,
1731,40029706,1000,0,0,0,0,1985423,1985423,595627,595627,0,0,238251,,,,,,,,,,,,,,,,,,,,,,
1732,40097670,1000,0,0,0,0,1988833,1988833,596650,596650,0,0,238660,,,,,,,,,,,,,,,,,,,,,,
1733,40165634,1000,0,0,0,0,1992243,1992243,597673,597673,0,0,239069,,,,,,,,,,,,,,,,,,,,,,
1734,40233598,1000,0,0,0,0,1995652,1995652,598696,598696,0,0,239479,,,,,,,,,,,,,,,,,,,,,,
1735,40301562,1000,0,0,0,0,1999062,1999062,599719,599719,0,0,239888,,,,,,,,,,,,,,,,,,,,,,
1736,40369526,1000,0,0,0,0,2002472,2002472,600742,600742,0,0,240297,,,,,,,,,,,,,,,,,,,,,,
1737,40437874,1000,0,0,0,0,2005901,2005901,601771,601771,0,0,240708,,,,,,,,,,,,,,,,,,,,,,
1738,40506221,1000,0,0,0,0,2009330,2009330,602800,602800,0,0,241120,,,,,,,,,,,,,,,,,,,,,,
1739,40574569,1000,0,0,0,0,2012760,2012760,603828,603828,0,0,241531,,,,,,,,,,,,,,,,,,,,,,
1740,40642916,1000,0,0,0,0,2016189,2016189,604857,604857,0,0,241943,,,,,,,,,,,,,,,,,,,,,,
1741,40711264,1000,0,0,0,0,2019618,2019618,605886,605886,0,0,242354,,,,,,,,,,,,,,,,,,,,,,
1742,40779996,1000,0,0,0,0,2023067,2023067,606921,606921,0,0,242768,,,,,,,,,,,,,,,,,,,,,,
1743,40848728,1000,0,0,0,0,2026516,2026516,607955,607955,0,0,243182,,,,,,,,,,,,,,,,,,,,,,
1744,40917461,1000,0,0,0,0,2029965,2029965,608990,608990,0,0,243596,,,,,,,,,,,,,,,,,,,,,,
1745,40986193,1000,0,0,0,0,2033414,2033414,610024,610024,0,0,244010,,,,,,,,,,,,,,,,,,,,,,
1746,41054925,1000,0,0,0,0,2036863,2036863,611059,611059,0,0,244424,,,,,,,,,,,,,,,,,,,,,,
1747,41124043,1000,0,0,0,0,2040331,2040331,612100,612100,0,0,244840,,,,,,,,,,,,,,,,,,,,,,
1748,41193161,1000,0,0,0,0,2043800,2043800,613140,613140,0,0,245256,,,,,,,,,,,,,,,,,,,,,,
1749,41262279,1000,0,0,0,0,2047268,2047268,614181,614181,0,0,245673,,,,,,,,,,,,,,,,,,,,,,
1750,41331397,1000,0,0,0,0,2050737,2050737,615221,615221,0,0,246089,,,,,,,,,,,,,,,,,,,,,,
1751,41400515,1000,0,0,0,0,2054205,2054205,616262,616262,0,0,246505,,,,,,,,,,,,,,,,,,,,,,
1752,41470020,1000,0,0,0,0,2057693,2057693,617308,617308,0,0,246924,,,,,,,,,,,,,,,,,,,,,,
1753,41539525,1000,0,0,0,0,2061181,2061181,618355,618355,0,0,247342,,,,,,,,,,,,,,,,,,,,,,
1754,41609030,1000,0,0,0,0,2064670,2064670,619401,619401,0,0,247761,,,,,,,,,,,,,,,,,,,,,,
1755,41678535,1000,0,0,0,0,2068158,2068158,620448,620448,0,0,248179,,,,,,,,,,,,,,,,,,,,,,
1756,41748040,1000,0,0,0,0,2071646,2071646,621494,621494,0,0,248598,,,,,,,,,,,,,,,,,,,,,,
1757,41817933,1000,0,0,0,0,2075154,2075154,622546,622546,0,0,249019,,,,,,,,,,,,,,,,,,,,,,
1758,41887826,1000,0,0,0,0,2078662,2078662,623599,623599,0,0,249440,,,,,,,,,,,,,,,,,,,,,,
1759,41957719,1000,0,0,0,0,2082170,2082170,624651,624651,0,0,249860,,,,,,,,,,,,,,,,,,,,,,
1760,42027612,1000,0,0,0,0,2085678,2085678,625704,625704,0,0,250281,,,,,,,,,,,,,,,,,,,,,,
1761,42097505,1000,0,0,0,0,2089186,2089186,626756,626756,0,0,250702,,,,,,,,,,,,,,,,,,,,,,
1762,42167787,1000,0,0,0,0,2092714,2092714,627814,627814,0,0,251125,,,,,,,,,,,,,,,,,,,,,,
1763,42238069,1000,0,0,0,0,2096241,2096241,628872,628872,0,0,251549,,,,,,,,,,,,,,,,,,,,,,
1764,42308351,1000,0,0,0,0,2099769,2099769,629931,629931,0,0,251972,,,,,,,,,,,,,,,,,,,,,,
1765,42378633,1000,0,0,0,0,2103296,2103296,630989,630989,0,0,252396,,,,,,,,,,,,,,,,,,,,,,
1766,42448915,1000,0,0,0,0,2106824,2106824,632047,632047,0,0,252819,,,,,,,,,,,,,,,,,,,,,,
1767,42519587,1000,0,0,0,0,2110372,2110372,633111,633111,0,0,253245,,,,,,,,,,,,,,,,,,,,,,
1768,42590259,1000,0,0,0,0,2113919,2113919,634176,634176,0,0,253670,,,,,,,,,,,,,,,,,,,,,,
1769,42660931,1000,0,0,0,0,2117467,2117467,635240,635240,0,0,254096,,,,,,,,,,,,,,,,,,,,,,
1770,42731603,1000,0,0,0,0,2121014,2121014,636305,636305,0,0,254521,,,,,,,,,,,,,,,,,,,,,,
1771,42802275,1000,0,0,0,0,2124562,2124562,637369,637369,0,0,254947,,,,,,,,,,,,,,,,,,,,,,
1772,42873338,1000,0,0,0,0,2128129,2128129,638439,638439,0,0,255375,,,,,,,,,,,,,,,,,,,,,,
1773,42944401,1000,0,0,0,0,2131697,2131697,639509,639509,0,0,255803,,,,,,,,,,,,,,,,,,,,,,
1774,43015465,1000,0,0,0,0,2135264,2135264,640580,640580,0,0,256232,,,,,,,,,,,,,,,,,,,,,,
1775,43086528,1000,0,0,0,0,2138832,2138832,641650,641650,0,0,256660,,,,,,,,,,,,,,,,,,,,,,
1776,43157591,1000,0,0,0,0,2142399,2142399,642720,642720,0,0,257088,,,,,,,,,,,,,,,,,,,,,,
1777,43229047,1000,0,0,0,0,2145986,2145986,643796,643796,0,0,257518,,,,,,,,,,,,,,,,,,,,,,
1778,43300502,1000,0,0,0,0,2149574,2149574,644872,644872,0,0,257949,,,,,,,,,,,,,,,,,,,,,,
1779,43371958,1000,0,0,0,0,2153161,2153161,645949,645949,0,0,258379,,,,,,,,,,,,,,,,,,,,,,
1780,43443413,1000,0,0,0,0,2156749,2156749,647025,647025,0,0,258810,,,,,,,,,,,,,,,,,,,,,,
1781,43514869,1000,0,0,0,0,2160336,2160336,648101,648101,0,0,259240,,,,,,,,,,,,,,,,,,,,,,
1782,43586718,1000,0,0,0,0,2163943,2163943,649183,649183,0,0,259673,,,,,,,,,,,,,,,,,,,,,,
1783,43658567,1000,0,0,0,0,2167551,2167551,650265,650265,0,0,260106,,,,,,,,,,,,,,,,,,,,,,
1784,43730416,1000,0,0,0,0,2171158,2171158,651348,651348,0,0,260539,,,,,,,,,,,,,,,,,,,,,,
1785,43802265,1000,0,0,0,0,2174766,2174766,652430,652430,0,0,260972,,,,,,,,,,,,,,,,,,,,,,
1786,43874114,1000,0,0,0,0,2178373,2178373,653512,653512,0,0,261405,,,,,,,,,,,,,,,,,,,,,,
1787,43946357,1000,0,0,0,0,2182000,2182000,654600,654600,0,0,261840,,,,,,,,,,,,,,,,,,,,,,
1788,44018601,1000,0,0,0,0,2185628,2185628,655688,655688,0,0,262275,,,,,,,,,,,,,,,,,,,,,,
1789,44090844,1000,0,0,0,0,2189255,2189255,656777,656777,0,0,262711,,,,,,,,,,,,,,,,,,,,,,
1790,44163088,1000,0,0,0,0,2192883,2192883,657865,657865,0,0,263146,,,,,,,,,,,,,,,,,,,,,,
1791,44235331,1000,0,0,0,0,2196510,2196510,658953,658953,0,0,263581,,,,,,,,,,,,,,,,,,,,,,
1792,44307970,1000,0,0,0,0,2200158,2200158,660047,660047,0,0,264019,,,,,,,,,,,,,,,,,,,,,,
1793,44380609,1000,0,0,0,0,2203806,2203806,661142,661142,0,0,264457,,,,,,,,,,,,,,,,,,,,,,
1794,44453247,1000,0,0,0,0,2207453,2207453,662236,662236,0,0,264894,,,,,,,,,,,,,,,,,,,,,,
1795,44525886,1000,0,0,0,0,2211101,2211101,663331,663331,0,0,265332,,,,,,,,,,,,,,,,,,,,,,
1796,44598525,1000,0,0,0,0,2214749,2214749,664425,664425,0,0,265770,,,,,,,,,,,,,,,,,,,,,,
1797,44671560,1000,0,0,0,0,2218417,2218417,665525,665525,0,0,266210,,,,,,,,,,,,,,,,,,,,,,
1798,44744596,1000,0,0,0,0,2222084,2222084,666625,666625,0,0,266650,,,,,,,,,,,,,,,,,,,,,,
1799,44817631,1000,0,0,0,0,2225752,2225752,667726,667726,0,0,267090,,,,,,,,,,,,,,,,,,,,,,
1800,44890667,1000,0,0,0,0,2229419,2229419,668826,668826,0,0,267530,,,,,,,,,,,,,,,,,,,,,,
1801,44963702,1000,0,0,0,0,2233087,2233087,669926,669926,0,0,267970,,,,,,,,,,,,,,,,,,,,,,
1802,45037135,1000,0,0,0,0,2236775,2236775,671032,671032,0,0,268413,,,,,,,,,,,,,,,,,,,,,,
1803,45110568,1000,0,0,0,0,2240463,2240463,672139,672139,0,0,268855,,,,,,,,,,,,,,,,,,,,,,
1804,45184002,1000,0,0,0,0,2244152,2244152,673245,673245,0,0,269298,,,,,,,,,,,,,,,,,,,,,,
1805,45257435,1000,0,0,0,0,2247840,2247840,674352,674352,0,0,269740,,,,,,,,,,,,,,,,,,,,,,
1806,45330868,1000,0,0,0,0,2251528,2251528,675458,675458,0,0,270183,,,,,,,,,,,,,,,,,,,,,,
1807,45404700,1000,0,0,0,0,2255236,2255236,676571,676571,0,0,270628,,,,,,,,,,,,,,,,,,,,,,
1808,45478532,1000,0,0,0,0,2258944,2258944,677683,677683,0,0,271073,,,,,,,,,,,,,,,,,,,,,,
1809,45552364,1000,0,0,0,0,2262653,2262653,678796,678796,0,0,271518,,,,,,,,,,,,,,,,,,,,,,
1810,45626196,1000,0,0,0,0,2266361,2266361,679908,679908,0,0,271963,,,,,,,,,,,,,,,,,,,,,,
1811,45700028,1000,0,0,0,0,2270069,2270069,681021,681021,0,0,272408,,,,,,,,,,,,,,,,,,,,,,
1812,45774260,1000,0,0,0,0,2273798,2273798,682140,682140,0,0,272856,,,,,,,,,,,,,,,,,,,,,,
1813,45848492,1000,0,0,0,0,2277527,2277527,683258,683258,0,0,273303,,,,,,,,,,,,,,,,,,,,,,
1814,45922723,1000,0,0,0,0,2281255,2281255,684377,684377,0,0,273751,,,,,,,,,,,,,,,,,,,,,,
1815,45996955,1000,0,0,0,0,2284984,2284984,685495,685495,0,0,274198,,,,,,,,,,,,,,,,,,,,,,
1816,46071187,1000,0,0,0,0,2288713,2288713,686614,686614,0,0,274646,,,,,,,,,,,,,,,,,,,,,,
1817,46145820,1000,0,0,0,0,2292462,2292462,687739,687739,0,0,275096,,,,,,,,,,,,,,,,,,,,,,
1818,46220452,1000,0,0,0,0,2296211,2296211,688863,688863,0,0,275546,,,,,,,,,,,,,,,,,,,,,,
1819,46295085,1000,0,0,0,0,2299960,2299960,689988,689988,0,0,275995,,,,,,,,,,,,,,,,,,,,,,
1820,46369717,1000,0,0,0,0,2303709,2303709,691112,691112,0,0,276445,,,,,,,,,,,,,,,,,,,,,,
1821,46444350,1000,0,0,0,0,2307458,2307458,692237,692237,0,0,276895,,,,,,,,,,,,,,,,,,,,,,
1822,46519385,1000,0,0,0,0,2311228,2311228,693368,693368,0,0,277347,,,,,,,,,,,,,,,,,,,,,,
1823,46594419,1000,0,0,0,0,2314997,2314997,694499,694499,0,0,277800,,,,,,,,,,,,,,,,,,,,,,
1824,46669454,1000,0,0,0,0,2318767,2318767,695630,695630,0,0,278252,,,,,,,,,,,,,,,,,,,,,,
1825,46744488,1000,0,0,0,0,2322536,2322536,696761,696761,0,0,278705,,,,,,,,,,,,,,,,,,,,,,
1826,46819523,1000,0,0,0,0,2326306,2326306,697892,697892,0,0,279157,,,,,,,,,,,,,,,,,,,,,,
1827,46894961,1000,0,0,0,0,2330096,2330096,699029,699029,0,0,279612,,,,,,,,,,,,,,,,,,,,,,
1828,46970399,1000,0,0,0,0,2333886,2333886,700166,700166,0,0,280067,,,,,,,,,,,,,,,,,,,,,,
1829,47045836,1000,0,0,0,0,2337676,2337676,701303,701303,0,0,280521,,,,,,,,,,,,,,,,,,,,,,
1830,47121274,1000,0,0,0,0,2341466,2341466,702440,702440,0,0,280976,,,,,,,,,,,,,,,,,,,,,,
1831,47196712,1000,0,0,0,0,2345256,2345256,703577,703577,0,0,281431,,,,,,,,,,,,,,,,,,,,,,
1832,47272554,1000,0,0,0,0,2349067,2349067,704720,704720,0,0,281888,,,,,,,,,,,,,,,,,,,,,,
1833,47348396,1000,0,0,0,0,2352877,2352877,705863,705863,0,0,282345,,,,,,,,,,,,,,,,,,,,,,
1834,47424238,1000,0,0,0,0,2356688,2356688,707007,707007,0,0,282803,,,,,,,,,,,,,,,,,,,,,,
1835,47500080,1000,0,0,0,0,2360498,2360498,708150,708150,0,0,283260,,,,,,,,,,,,,,,,,,,,,,
1836,47575922,1000,0,0,0,0,2364309,2364309,709293,709293,0,0,283717,,,,,,,,,,,,,,,,,,,,,,
1837,47652169,1000,0,0,0,0,2368140,2368140,710442,710442,0,0,284177,,,,,,,,,,,,,,,,,,,,,,
1838,47728416,1000,0,0,0,0,2371971,2371971,711592,711592,0,0,284637,,,,,,,,,,,,,,,,,,,,,,
1839,47804664,1000,0,0,0,0,2375803,2375803,712741,712741,0,0,285096,,,,,,,,,,,,,,,,,,,,,,
1840,47880911,1000,0,0,0,0,2379634,2379634,713891,713891,0,0,285556,,,,,,,,,,,,,,,,,,,,,,
1841,47957158,1000,0,0,0,0,2383465,2383465,715040,715040,0,0,286016,,,,,,,,,,,,,,,,,,,,,,
1842,48033811,1000,0,0,0,0,2387317,2387317,716195,716195,0,0,286478,,,,,,,,,,,,,,,,,,,,,,
1843,48110465,1000,0,0,0,0,2391169,2391169,717351,717351,0,0,286940,,,,,,,,,,,,,,,,,,,,,,
1844,48187118,1000,0,0,0,0,2395021,2395021,718506,718506,0,0,287403,,,,,,,,,,,,,,,,,,,,,,
1845,48263772,1000,0,0,0,0,2398873,2398873,719662,719662,0,0,287865,,,,,,,,,,,,,,,,,,,,,,
1846,48340425,1000,0,0,0,0,2402725,2402725,720817,720817,0,0,288327,,,,,,,,,,,,,,,,,,,,,,
1847,48417486,1000,0,0,0,0,2406598,2406598,721979,721979,0,0,288792,,,,,,,,,,,,,,,,,,,,,,
1848,48494547,1000,0,0,0,0,2410470,2410470,723141,723141,0,0,289257,,,,,,,,,,,,,,,,,,,,,,
1849,48571607,1000,0,0,0,0,2414343,2414343,724302,724302,0,0,289721,,,,,,,,,,,,,,,,,,,,,,
1850,48648668,1000,0,0,0,0,2418215,2418215,725464,725464,0,0,290186,,,,,,,,,,,,,,,,,,,,,,
1851,48725729,1000,0,0,0,0,2422088,2422088,726626,726626,0,0,290651,,,,,,,,,,,,,,,,,,,,,,
1852,48803198,1000,0,0,0,0,2425981,2425981,727794,727794,0,0,291118,,,,,,,,,,,,,,,,,,,,,,
1853,48880668,1000,0,0,0,0,2429875,2429875,728962,728962,0,0,291585,,,,,,,,,,,,,,,,,,,,,,
1854,48958137,1000,0,0,0,0,2433768,2433768,730131,730131,0,0,292053,,,,,,,,,,,,,,,,,,,,,,
1855,49035607,1000,0,0,0,0,2437662,2437662,731299,731299,0,0,292520,,,,,,,,,,,,,,,,,,,,,,
1856,49113076,1000,0,0,0,0,2441555,2441555,732467,732467,0,0,292987,,,,,,,,,,,,,,,,,,,,,,
1857,49190955,1000,0,0,0,0,2445469,2445469,733641,733641,0,0,293457,,,,,,,,,,,,,,,,,,,,,,
1858,49268834,1000,0,0,0,0,2449384,2449384,734815,734815,0,0,293926,,,,,,,,,,,,,,,,,,,,,,
1859,49346713,1000,0,0,0,0,2453298,2453298,735990,735990,0,0,294396,,,,,,,,,,,,,,,,,,,,,,
1860,49424592,1000,0,0,0,0,2457213,2457213,737164,737164,0,0,294865,,,,,,,,,,,,,,,,,,,,,,
1861,49502471,1000,0,0,0,0,2461127,2461127,738338,738338,0,0,295335,,,,,,,,,,,,,,,,,,,,,,
1862,49580761,1000,0,0,0,0,2465062,2465062,739519,739519,0,0,295807,,,,,,,,,,,,,,,,,,,,,,
1863,49659050,1000,0,0,0,0,2468997,2468997,740699,740699,0,0,296279,,,,,,,,,,,,,,,,,,,,,,
1864,49737340,1000,0,0,0,0,2472933,2472933,741880,741880,0,0,296752,,,,,,,,,,,,,,,,,,,,,,
1865,49815629,1000,0,0,0,0,2476868,2476868,743060,743060,0,0,297224,,,,,,,,,,,,,,,,,,,,,,
1866,49893919,1000,0,0,0,0,2480803,2480803,744241,744241,0,0,297696,,,,,,,,,,,,,,,,,,,,,,
1867,49972620,1000,0,0,0,0,2484759,2484759,745428,745428,0,0,298171,,,,,,,,,,,,,,,,,,,,,,
1868,50051321,1000,0,0,0,0,2488715,2488715,746615,746615,0,0,298646,,,,,,,,,,,,,,,,,,,,,,
1869,50130023,1000,0,0,0,0,2492672,2492672,747801,747801,0,0,299120,,,,,,,,,,,,,,,,,,,,,,
1870,50208724,1000,0,0,0,0,2496628,2496628,748988,748988,0,0,299595,,,,,,,,,,,,,,,,,,,,,,
1871,50287425,1000,0,0,0,0,2500584,2500584,750175,750175,0,0,300070,,,,,,,,,,,,,,,,,,,,,,
1872,50366539,1000,0,0,0,0,2504561,2504561,751368,751368,0,0,300547,,,,,,,,,,,,,,,,,,,,,,
1873,50445653,1000,0,0,0,0,2508538,2508538,752561,752561,0,0,301024,,,,,,,,,,,,,,,,,,,,,,
1874,50524767,1000,0,0,0,0,2512516,2512516,753755,753755,0,0,301502,,,,,,,,,,,,,,,,,,,,,,
1875,50603881,1000,0,0,0,0,2516493,2516493,754948,754948,0,0,301979,,,,,,,,,,,,,,,,,,,,,,
1876,50682995,1000,0,0,0,0,2520470,2520470,756141,756141,0,0,302456,,,,,,,,,,,,,,,,,,,,,,
1877,50762523,1000,0,0,0,0,2524468,2524468,757340,757340,0,0,302936,,,,,,,,,,,,,,,,,,,,,,
1878,50842051,1000,0,0,0,0,2528466,2528466,758540,758540,0,0,303416,,,,,,,,,,,,,,,,,,,,,,
1879,50921579,1000,0,0,0,0,2532465,2532465,759739,759739,0,0,303895,,,,,,,,,,,,,,,,,,,,,,
1880,51001107,1000,0,0,0,0,2536463,2536463,760939,760939,0,0,304375,,,,,,,,,,,,,,,,,,,,,,
1881,51080635,1000,0,0,0,0,2540461,2540461,762138,762138,0,0,304855,,,,,,,,,,,,,,,,,,,,,,
1882,51160578,1000,0,0,0,0,2544480,2544480,763344,763344,0,0,305337,,,,,,,,,,,,,,,,,,,,,,
1883,51240521,1000,0,0,0,0,2548500,2548500,764550,764550,0,0,305820,,,,,,,,,,,,,,,,,,,,,,
1884,51320464,1000,0,0,0,0,2552519,2552519,765756,765756,0,0,306302,,,,,,,,,,,,,,,,,,,,,,
1885,51400407,1000,0,0,0,0,2556539,2556539,766962,766962,0,0,306785,,,,,,,,,,,,,,,,,,,,,,
1886,51480350,1000,0,0,0,0,2560558,2560558,768168,768168,0,0,307267,,,,,,,,,,,,,,,,,,,,,,
1887,51560709,1000,0,0,0,0,2564599,2564599,769380,769380,0,0,307752,,,,,,,,,,,,,,,,,,,,,,
1888,51641068,1000,0,0,0,0,2568639,2568639,770592,770592,0,0,308237,,,,,,,,,,,,,,,,,,,,,,
1889,51721427,1000,0,0,0,0,2572680,2572680,771804,771804,0,0,308721,,,,,,,,,,,,,,,,,,,,,,
1890,51801786,1000,0,0,0,0,2576720,2576720,773016,773016,0,0,309206,,,,,,,,,,,,,,,,,,,,,,
1891,51882145,1000,0,0,0,0,2580761,2580761,774228,774228,0,0,309691,,,,,,,,,,,,,,,,,,,,,,
1892,51962921,1000,0,0,0,0,2584823,2584823,775447,775447,0,0,310178,,,,,,,,,,,,,,,,,,,,,,
1893,52043697,1000,0,0,0,0,2588885,2588885,776665,776665,0,0,310666,,,,,,,,,,,,,,,,,,,,,,
1894,52124473,1000,0,0,0,0,2592947,2592947,777884,777884,0,0,311153,,,,,,,,,,,,,,,,,,,,,,
1895,52205249,1000,0,0,0,0,2597009,2597009,779102,779102,0,0,311641,,,,,,,,,,,,,,,,,,,,,,
1896,52286025,1000,0,0,0,0,2601071,2601071,780321,780321,0,0,312128,,,,,,,,,,,,,,,,,,,,,,
1897,52367219,1000,0,0,0,0,2605154,2605154,781546,781546,0,0,312618,,,,,,,,,,,,,,,,,,,,,,
1898,52448413,1000,0,0,0,0,2609237,2609237,782771,782771,0,0,313108,,,,,,,,,,,,,,,,,,,,,,
1899,52529608,1000,0,0,0,0,2613320,2613320,783996,783996,0,0,313598,,,,,,,,,,,,,,,,,,,,,,
1900,52610802,1000,0,0,0,0,2617403,2617403,785221,785221,0,0,314088,,,,,,,,,,,,,,,,,,,,,,
1901,52691996,1000,0,0,0,0,2621486,2621486,786446,786446,0,0,314578,,,,,,,,,,,,,,,,,,,,,,
1902,52773610,1000,0,0,0,0,2625591,2625591,787677,787677,0,0,315071,,,,,,,,,,,,,,,,,,,,,,
1903,52855223,1000,0,0,0,0,2629695,2629695,788909,788909,0,0,315563,,,,,,,,,,,,,,,,,,,,,,
1904,52936837,1000,0,0,0,0,2633800,2633800,790140,790140,0,0,316056,,,,,,,,,,,,,,,,,,,,,,
1905,53018450,1000,0,0,0,0,2637904,2637904,791372,791372,0,0,316548,,,,,,,,,,,,,,,,,,,,,,
1906,53100064,1000,0,0,0,0,2642009,2642009,792603,792603,0,0,317041,,,,,,,,,,,,,,,,,,,,,,
1907,53182098,1000,0,0,0,0,2646135,2646135,793841,793841,0,0,317536,,,,,,,,,,,,,,,,,,,,,,
1908,53264132,1000,0,0,0,0,2650261,2650261,795078,795078,0,0,318031,,,,,,,,,,,,,,,,,,,,,,
1909,53346166,1000,0,0,0,0,2654386,2654386,796316,796316,0,0,318527,,,,,,,,,,,,,,,,,,,,,,
1910,53428200,1000,0,0,0,0,2658512,2658512,797553,797553,0,0,319022,,,,,,,,,,,,,,,,,,,,,,
1911,53510234,1000,0,0,0,0,2662638,2662638,798791,798791,0,0,319517,,,,,,,,,,,,,,,,,,,,,,
1912,53592689,1000,0,0,0,0,2666785,2666785,800035,800035,0,0,320015,,,,,,,,,,,,,,,,,,,,,,
1913,53675145,1000,0,0,0,0,2670933,2670933,801279,801279,0,0,320512,,,,,,,,,,,,,,,,,,,,,,
1914,53757600,1000,0,0,0,0,2675080,2675080,802524,802524,0,0,321010,,,,,,,,,,,,,,,,,,,,,,
1915,53840056,1000,0,0,0,0,2679228,2679228,803768,803768,0,0,321507,,,,,,,,,,,,,,,,,,,,,,
1916,53922511,1000,0,0,0,0,2683375,2683375,805012,805012,0,0,322005,,,,,,,,,,,,,,,,,,,,,,
1917,54005389,1000,0,0,0,0,2687544,2687544,806263,806263,0,0,322505,,,,,,,,,,,,,,,,,,,,,,
1918,54088267,1000,0,0,0,0,2691713,2691713,807514,807514,0,0,323005,,,,,,,,,,,,,,,,,,,,,,
1919,54171144,1000,0,0,0,0,2695881,2695881,808764,808764,0,0,323506,,,,,,,,,,,,,,,,,,,,,,
1920,54254022,1000,0,0,0,0,2700050,2700050,810015,810015,0,0,324006,,,,,,,,,,,,,,,,,,,,,,
1921,54336900,1000,0,0,0,0,2704219,2704219,811266,811266,0,0,324506,,,,,,,,,,,,,,,,,,,,,,
1922,54420201,1000,0,0,0,0,2708409,2708409,812523,812523,0,0,325009,,,,,,,,,,,,,,,,,,,,,,
1923,54503503,1000,0,0,0,0,2712600,2712600,813780,813780,0,0,325512,,,,,,,,,,,,,,,,,,,,,,
1924,54586804,1000,0,0,0,0,2716790,2716790,815037,815037,0,0,326015,,,,,,,,,,,,,,,,,,,,,,
1925,54670106,1000,0,0,0,0,2720981,2720981,816294,816294,0,0,326518,,,,,,,,,,,,,,,,,,,,,,
1926,54753407,1000,0,0,0,0,2725171,2725171,817551,817551,0,0,327021,,,,,,,,,,,,,,,,,,,,,,
1927,54837133,1000,0,0,0,0,2729383,2729383,818815,818815,0,0,327526,,,,,,,,,,,,,,,,,,,,,,
1928,54920859,1000,0,0,0,0,2733595,2733595,820079,820079,0,0,328032,,,,,,,,,,,,,,,,,,,,,,
1929,55004586,1000,0,0,0,0,2737808,2737808,821342,821342,0,0,328537,,,,,,,,,,,,,,,,,,,,,,
1930,55088312,1000,0,0,0,0,2742020,2742020,822606,822606,0,0,329043,,,,,,,,,,,,,,,,,,,,,,
1931,55172038,1000,0,0,0,0,2746232,2746232,823870,823870,0,0,329548,,,,,,,,,,,,,,,,,,,,,,
1932,55256190,1000,0,0,0,0,2750466,2750466,825140,825140,0,0,330056,,,,,,,,,,,,,,,,,,,,,,
1933,55340342,1000,0,0,0,0,2754700,2754700,826410,826410,0,0,330564,,,,,,,,,,,,,,,,,,,,,,
1934,55424494,1000,0,0,0,0,2758933,2758933,827680,827680,0,0,331072,,,,,,,,,,,,,,,,,,,,,,
1935,55508646,1000,0,0,0,0,2763167,2763167,828950,828950,0,0,331580,,,,,,,,,,,,,,,,,,,,,,
1936,55592798,1000,0,0,0,0,2767401,2767401,830220,830220,0,0,332088,,,,,,,,,,,,,,,,,,,,,,
1937,55677377,1000,0,0,0,0,2771656,2771656,831497,831497,0,0,332599,,,,,,,,,,,,,,,,,,,,,,
1938,55761956,1000,0,0,0,0,2775912,2775912,832773,832773,0,0,333109,,,,,,,,,,,,,,,,,,,,,,
1939,55846534,1000,0,0,0,0,2780167,2780167,834050,834050,0,0,333620,,,,,,,,,,,,,,,,,,,,,,
1940,55931113,1000,0,0,0,0,2784423,2784423,835326,835326,0,0,334130,,,,,,,,,,,,,,,,,,,,,,
1941,56015692,1000,0,0,0,0,2788678,2788678,836603,836603,0,0,334641,,,,,,,,,,,,,,,,,,,,,,
1942,56100699,1000,0,0,0,0,2792955,2792955,837886,837886,0,0,335154,,,,,,,,,,,,,,,,,,,,,,
1943,56185705,1000,0,0,0,0,2797233,2797233,839169,839169,0,0,335668,,,,,,,,,,,,,,,,,,,,,,
