变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
1518,4089065,1000,0,0,0,0,1076716,1076716,121130,121130,0,0,161508,,,,,,,,,,,,,,,,,,,,,,
1519,4096938,1000,0,0,0,0,1078815,1078815,121367,121367,0,0,161822,,,,,,,,,,,,,,,,,,,,,,
1520,4104812,1000,0,0,0,0,1080914,1080914,121603,121603,0,0,162137,,,,,,,,,,,,,,,,,,,,,,
1521,4112685,1000,0,0,0,0,1083013,1083013,121839,121839,0,0,162452,,,,,,,,,,,,,,,,,,,,,,
1522,4120609,1000,0,0,0,0,1085126,1085126,122077,122077,0,0,162769,,,,,,,,,,,,,,,,,,,,,,
1523,4128533,1000,0,0,0,0,1087238,1087238,122314,122314,0,0,163086,,,,,,,,,,,,,,,,,,,,,,
1524,4136457,1000,0,0,0,0,1089351,1089351,122552,122552,0,0,163402,,,,,,,,,,,,,,,,,,,,,,
1525,4144381,1000,0,0,0,0,1091463,1091463,122789,122789,0,0,163719,,,,,,,,,,,,,,,,,,,,,,
1526,4152305,1000,0,0,0,0,1093576,1093576,123027,123027,0,0,164036,,,,,,,,,,,,,,,,,,,,,,
1527,4160280,1000,0,0,0,0,1095702,1095702,123266,123266,0,0,164355,,,,,,,,,,,,,,,,,,,,,,
1528,4168254,1000,0,0,0,0,1097828,1097828,123505,123505,0,0,164674,,,,,,,,,,,,,,,,,,,,,,
1529,4176229,1000,0,0,0,0,1099955,1099955,123745,123745,0,0,164993,,,,,,,,,,,,,,,,,,,,,,
1530,4184203,1000,0,0,0,0,1102081,1102081,123984,123984,0,0,165312,,,,,,,,,,,,,,,,,,,,,,
1531,4192178,1000,0,0,0,0,1104207,1104207,124223,124223,0,0,165631,,,,,,,,,,,,,,,,,,,,,,
1532,4200204,1000,0,0,0,0,1106347,1106347,124464,124464,0,0,165952,,,,,,,,,,,,,,,,,,,,,,
1533,4208229,1000,0,0,0,0,1108487,1108487,124705,124705,0,0,166273,,,,,,,,,,,,,,,,,,,,,,
1534,4216255,1000,0,0,0,0,1110627,1110627,124945,124945,0,0,166594,,,,,,,,,,,,,,,,,,,,,,
1535,4224280,1000,0,0,0,0,1112767,1112767,125186,125186,0,0,166915,,,,,,,,,,,,,,,,,,,,,,
1536,4232306,1000,0,0,0,0,1114907,1114907,125427,125427,0,0,167236,,,,,,,,,,,,,,,,,,,,,,
1537,4240383,1000,0,0,0,0,1117061,1117061,125669,125669,0,0,167559,,,,,,,,,,,,,,,,,,,,,,
1538,4248459,1000,0,0,0,0,1119215,1119215,125912,125912,0,0,167882,,,,,,,,,,,,,,,,,,,,,,
1539,4256536,1000,0,0,0,0,1121369,1121369,126154,126154,0,0,168206,,,,,,,,,,,,,,,,,,,,,,
1540,4264612,1000,0,0,0,0,1123523,1123523,126397,126397,0,0,168529,,,,,,,,,,,,,,,,,,,,,,
1541,4272689,1000,0,0,0,0,1125677,1125677,126639,126639,0,0,168852,,,,,,,,,,,,,,,,,,,,,,
1542,4280817,1000,0,0,0,0,1127845,1127845,126883,126883,0,0,169177,,,,,,,,,,,,,,,,,,,,,,
1543,4288945,1000,0,0,0,0,1130013,1130013,127127,127127,0,0,169502,,,,,,,,,,,,,,,,,,,,,,
1544,4297073,1000,0,0,0,0,1132180,1132180,127370,127370,0,0,169827,,,,,,,,,,,,,,,,,,,,,,
1545,4305201,1000,0,0,0,0,1134348,1134348,127614,127614,0,0,170152,,,,,,,,,,,,,,,,,,,,,,
1546,4313329,1000,0,0,0,0,1136516,1136516,127858,127858,0,0,170477,,,,,,,,,,,,,,,,,,,,,,
1547,4321508,1000,0,0,0,0,1138698,1138698,128103,128103,0,0,170804,,,,,,,,,,,,,,,,,,,,,,
1548,4329687,1000,0,0,0,0,1140879,1140879,128349,128349,0,0,171132,,,,,,,,,,,,,,,,,,,,,,
1549,4337867,1000,0,0,0,0,1143061,1143061,128594,128594,0,0,171459,,,,,,,,,,,,,,,,,,,,,,
1550,4346046,1000,0,0,0,0,1145242,1145242,128840,128840,0,0,171787,,,,,,,,,,,,,,,,,,,,,,
1551,4354225,1000,0,0,0,0,1147424,1147424,129085,129085,0,0,172114,,,,,,,,,,,,,,,,,,,,,,
1552,4362456,1000,0,0,0,0,1149620,1149620,129332,129332,0,0,172443,,,,,,,,,,,,,,,,,,,,,,
1553,4370687,1000,0,0,0,0,1151815,1151815,129579,129579,0,0,172772,,,,,,,,,,,,,,,,,,,,,,
1554,4378917,1000,0,0,0,0,1154011,1154011,129826,129826,0,0,173102,,,,,,,,,,,,,,,,,,,,,,
1555,4387148,1000,0,0,0,0,1156206,1156206,130073,130073,0,0,173431,,,,,,,,,,,,,,,,,,,,,,
1556,4395379,1000,0,0,0,0,1158402,1158402,130320,130320,0,0,173760,,,,,,,,,,,,,,,,,,,,,,
1557,4403662,1000,0,0,0,0,1160612,1160612,130569,130569,0,0,174092,,,,,,,,,,,,,,,,,,,,,,
1558,4411944,1000,0,0,0,0,1162821,1162821,130817,130817,0,0,174423,,,,,,,,,,,,,,,,,,,,,,
1559,4420227,1000,0,0,0,0,1165031,1165031,131066,131066,0,0,174755,,,,,,,,,,,,,,,,,,,,,,
1560,4428509,1000,0,0,0,0,1167240,1167240,131314,131314,0,0,175086,,,,,,,,,,,,,,,,,,,,,,
1561,4436792,1000,0,0,0,0,1169450,1169450,131563,131563,0,0,175418,,,,,,,,,,,,,,,,,,,,,,
1562,4445126,1000,0,0,0,0,1171674,1171674,131813,131813,0,0,175751,,,,,,,,,,,,,,,,,,,,,,
1563,4453461,1000,0,0,0,0,1173898,1173898,132063,132063,0,0,176085,,,,,,,,,,,,,,,,,,,,,,
1564,4461795,1000,0,0,0,0,1176121,1176121,132314,132314,0,0,176418,,,,,,,,,,,,,,,,,,,,,,
1565,4470130,1000,0,0,0,0,1178345,1178345,132564,132564,0,0,176752,,,,,,,,,,,,,,,,,,,,,,
1566,4478464,1000,0,0,0,0,1180569,1180569,132814,132814,0,0,177085,,,,,,,,,,,,,,,,,,,,,,
1567,4486850,1000,0,0,0,0,1182807,1182807,133066,133066,0,0,177421,,,,,,,,,,,,,,,,,,,,,,
1568,4495237,1000,0,0,0,0,1185045,1185045,133318,133318,0,0,177757,,,,,,,,,,,,,,,,,,,,,,
1569,4503623,1000,0,0,0,0,1187282,1187282,133569,133569,0,0,178092,,,,,,,,,,,,,,,,,,,,,,
1570,4512010,1000,0,0,0,0,1189520,1189520,133821,133821,0,0,178428,,,,,,,,,,,,,,,,,,,,,,
1571,4520396,1000,0,0,0,0,1191758,1191758,134073,134073,0,0,178764,,,,,,,,,,,,,,,,,,,,,,
1572,4528835,1000,0,0,0,0,1194010,1194010,134326,134326,0,0,179102,,,,,,,,,,,,,,,,,,,,,,
1573,4537273,1000,0,0,0,0,1196262,1196262,134580,134580,0,0,179440,,,,,,,,,,,,,,,,,,,,,,
1574,4545712,1000,0,0,0,0,1198514,1198514,134833,134833,0,0,179777,,,,,,,,,,,,,,,,,,,,,,
1575,4554150,1000,0,0,0,0,1200766,1200766,135087,135087,0,0,180115,,,,,,,,,,,,,,,,,,,,,,
1576,4562589,1000,0,0,0,0,1203018,1203018,135340,135340,0,0,180453,,,,,,,,,,,,,,,,,,,,,,
1577,4571080,1000,0,0,0,0,1205284,1205284,135595,135595,0,0,180793,,,,,,,,,,,,,,,,,,,,,,
1578,4579571,1000,0,0,0,0,1207550,1207550,135850,135850,0,0,181133,,,,,,,,,,,,,,,,,,,,,,
1579,4588063,1000,0,0,0,0,1209816,1209816,136104,136104,0,0,181472,,,,,,,,,,,,,,,,,,,,,,
1580,4596554,1000,0,0,0,0,1212082,1212082,136359,136359,0,0,181812,,,,,,,,,,,,,,,,,,,,,,
1581,4605045,1000,0,0,0,0,1214348,1214348,136614,136614,0,0,182152,,,,,,,,,,,,,,,,,,,,,,
1582,4613588,1000,0,0,0,0,1216628,1216628,136871,136871,0,0,182494,,,,,,,,,,,,,,,,,,,,,,
1583,4622132,1000,0,0,0,0,1218909,1218909,137127,137127,0,0,182836,,,,,,,,,,,,,,,,,,,,,,
1584,4630675,1000,0,0,0,0,1221189,1221189,137384,137384,0,0,183178,,,,,,,,,,,,,,,,,,,,,,
1585,4639219,1000,0,0,0,0,1223470,1223470,137640,137640,0,0,183520,,,,,,,,,,,,,,,,,,,,,,
1586,4647762,1000,0,0,0,0,1225750,1225750,137897,137897,0,0,183862,,,,,,,,,,,,,,,,,,,,,,
1587,4656358,1000,0,0,0,0,1228044,1228044,138155,138155,0,0,184206,,,,,,,,,,,,,,,,,,,,,,
1588,4664954,1000,0,0,0,0,1230339,1230339,138413,138413,0,0,184550,,,,,,,,,,,,,,,,,,,,,,
1589,4673551,1000,0,0,0,0,1232633,1232633,138671,138671,0,0,184895,,,,,,,,,,,,,,,,,,,,,,
1590,4682147,1000,0,0,0,0,1234928,1234928,138929,138929,0,0,185239,,,,,,,,,,,,,,,,,,,,,,
1591,4690743,1000,0,0,0,0,1237222,1237222,139187,139187,0,0,185583,,,,,,,,,,,,,,,,,,,,,,
1592,4699392,1000,0,0,0,0,1239531,1239531,139447,139447,0,0,185929,,,,,,,,,,,,,,,,,,,,,,
1593,4708041,1000,0,0,0,0,1241840,1241840,139707,139707,0,0,186276,,,,,,,,,,,,,,,,,,,,,,
1594,4716691,1000,0,0,0,0,1244149,1244149,139966,139966,0,0,186622,,,,,,,,,,,,,,,,,,,,,,
1595,4725340,1000,0,0,0,0,1246458,1246458,140226,140226,0,0,186969,,,,,,,,,,,,,,,,,,,,,,
1596,4733989,1000,0,0,0,0,1248767,1248767,140486,140486,0,0,187315,,,,,,,,,,,,,,,,,,,,,,
1597,4742691,1000,0,0,0,0,1251090,1251090,140747,140747,0,0,187663,,,,,,,,,,,,,,,,,,,,,,
1598,4751393,1000,0,0,0,0,1253413,1253413,141009,141009,0,0,188012,,,,,,,,,,,,,,,,,,,,,,
1599,4760095,1000,0,0,0,0,1255737,1255737,141270,141270,0,0,188360,,,,,,,,,,,,,,,,,,,,,,
1600,4768797,1000,0,0,0,0,1258060,1258060,141532,141532,0,0,188709,,,,,,,,,,,,,,,,,,,,,,
1601,4777499,1000,0,0,0,0,1260383,1260383,141793,141793,0,0,189057,,,,,,,,,,,,,,,,,,,,,,
1602,4786254,1000,0,0,0,0,1262721,1262721,142056,142056,0,0,189408,,,,,,,,,,,,,,,,,,,,,,
1603,4795009,1000,0,0,0,0,1265058,1265058,142319,142319,0,0,189759,,,,,,,,,,,,,,,,,,,,,,
1604,4803765,1000,0,0,0,0,1267396,1267396,142582,142582,0,0,190109,,,,,,,,,,,,,,,,,,,,,,
1605,4812520,1000,0,0,0,0,1269733,1269733,142845,142845,0,0,190460,,,,,,,,,,,,,,,,,,,,,,
1606,4821275,1000,0,0,0,0,1272071,1272071,143108,143108,0,0,190811,,,,,,,,,,,,,,,,,,,,,,
1607,4830084,1000,0,0,0,0,1274423,1274423,143373,143373,0,0,191164,,,,,,,,,,,,,,,,,,,,,,
1608,4838892,1000,0,0,0,0,1276775,1276775,143637,143637,0,0,191517,,,,,,,,,,,,,,,,,,,,,,
1609,4847701,1000,0,0,0,0,1279128,1279128,143902,143902,0,0,191869,,,,,,,,,,,,,,,,,,,,,,
1610,4856509,1000,0,0,0,0,1281480,1281480,144166,144166,0,0,192222,,,,,,,,,,,,,,,,,,,,,,
1611,4865318,1000,0,0,0,0,1283832,1283832,144431,144431,0,0,192575,,,,,,,,,,,,,,,,,,,,,,
1612,4874180,1000,0,0,0,0,1286199,1286199,144697,144697,0,0,192930,,,,,,,,,,,,,,,,,,,,,,
1613,4883042,1000,0,0,0,0,1288565,1288565,144963,144963,0,0,193285,,,,,,,,,,,,,,,,,,,,,,
1614,4891905,1000,0,0,0,0,1290932,1290932,145230,145230,0,0,193640,,,,,,,,,,,,,,,,,,,,,,
1615,4900767,1000,0,0,0,0,1293298,1293298,145496,145496,0,0,193995,,,,,,,,,,,,,,,,,,,,,,
1616,4909629,1000,0,0,0,0,1295665,1295665,145762,145762,0,0,194350,,,,,,,,,,,,,,,,,,,,,,
1617,4918545,1000,0,0,0,0,1298046,1298046,146030,146030,0,0,194707,,,,,,,,,,,,,,,,,,,,,,
1618,4927461,1000,0,0,0,0,1300427,1300427,146298,146298,0,0,195064,,,,,,,,,,,,,,,,,,,,,,
1619,4936376,1000,0,0,0,0,1302808,1302808,146566,146566,0,0,195422,,,,,,,,,,,,,,,,,,,,,,
1620,4945292,1000,0,0,0,0,1305189,1305189,146834,146834,0,0,195779,,,,,,,,,,,,,,,,,,,,,,
1621,4954208,1000,0,0,0,0,1307570,1307570,147102,147102,0,0,196136,,,,,,,,,,,,,,,,,,,,,,
1622,4963177,1000,0,0,0,0,1309966,1309966,147371,147371,0,0,196495,,,,,,,,,,,,,,,,,,,,,,
1623,4972147,1000,0,0,0,0,1312362,1312362,147641,147641,0,0,196854,,,,,,,,,,,,,,,,,,,,,,
1624,4981116,1000,0,0,0,0,1314758,1314758,147910,147910,0,0,197214,,,,,,,,,,,,,,,,,,,,,,
1625,4990086,1000,0,0,0,0,1317154,1317154,148180,148180,0,0,197573,,,,,,,,,,,,,,,,,,,,,,
1626,4999055,1000,0,0,0,0,1319550,1319550,148449,148449,0,0,197932,,,,,,,,,,,,,,,,,,,,,,
1627,5008079,1000,0,0,0,0,1321960,1321960,148720,148720,0,0,198294,,,,,,,,,,,,,,,,,,,,,,
1628,5017102,1000,0,0,0,0,1324370,1324370,148991,148991,0,0,198655,,,,,,,,,,,,,,,,,,,,,,
1629,5026126,1000,0,0,0,0,1326781,1326781,149263,149263,0,0,199017,,,,,,,,,,,,,,,,,,,,,,
1630,5035149,1000,0,0,0,0,1329191,1329191,149534,149534,0,0,199378,,,,,,,,,,,,,,,,,,,,,,
1631,5044173,1000,0,0,0,0,1331601,1331601,149805,149805,0,0,199740,,,,,,,,,,,,,,,,,,,,,,
1632,5053251,1000,0,0,0,0,1334026,1334026,150078,150078,0,0,200104,,,,,,,,,,,,,,,,,,,,,,
1633,5062329,1000,0,0,0,0,1336451,1336451,150351,150351,0,0,200468,,,,,,,,,,,,,,,,,,,,,,
1634,5071406,1000,0,0,0,0,1338876,1338876,150623,150623,0,0,200831,,,,,,,,,,,,,,,,,,,,,,
1635,5080484,1000,0,0,0,0,1341301,1341301,150896,150896,0,0,201195,,,,,,,,,,,,,,,,,,,,,,
1636,5089562,1000,0,0,0,0,1343726,1343726,151169,151169,0,0,201559,,,,,,,,,,,,,,,,,,,,,,
1637,5098694,1000,0,0,0,0,1346166,1346166,151444,151444,0,0,201925,,,,,,,,,,,,,,,,,,,,,,
1638,5107826,1000,0,0,0,0,1348606,1348606,151718,151718,0,0,202291,,,,,,,,,,,,,,,,,,,,,,
1639,5116958,1000,0,0,0,0,1351045,1351045,151993,151993,0,0,202657,,,,,,,,,,,,,,,,,,,,,,
1640,5126090,1000,0,0,0,0,1353485,1353485,152267,152267,0,0,203023,,,,,,,,,,,,,,,,,,,,,,
1641,5135222,1000,0,0,0,0,1355925,1355925,152542,152542,0,0,203389,,,,,,,,,,,,,,,,,,,,,,
1642,5144408,1000,0,0,0,0,1358380,1358380,152818,152818,0,0,203757,,,,,,,,,,,,,,,,,,,,,,
1643,5153595,1000,0,0,0,0,1360834,1360834,153094,153094,0,0,204125,,,,,,,,,,,,,,,,,,,,,,
1644,5162781,1000,0,0,0,0,1363289,1363289,153370,153370,0,0,204494,,,,,,,,,,,,,,,,,,,,,,
1645,5171968,1000,0,0,0,0,1365743,1365743,153646,153646,0,0,204862,,,,,,,,,,,,,,,,,,,,,,
1646,5181154,1000,0,0,0,0,1368198,1368198,153922,153922,0,0,205230,,,,,,,,,,,,,,,,,,,,,,
1647,5190395,1000,0,0,0,0,1370667,1370667,154200,154200,0,0,205600,,,,,,,,,,,,,,,,,,,,,,
1648,5199636,1000,0,0,0,0,1373136,1373136,154478,154478,0,0,205971,,,,,,,,,,,,,,,,,,,,,,
1649,5208877,1000,0,0,0,0,1375606,1375606,154755,154755,0,0,206341,,,,,,,,,,,,,,,,,,,,,,
1650,5218118,1000,0,0,0,0,1378075,1378075,155033,155033,0,0,206712,,,,,,,,,,,,,,,,,,,,,,
1651,5227359,1000,0,0,0,0,1380544,1380544,155311,155311,0,0,207082,,,,,,,,,,,,,,,,,,,,,,
1652,5236655,1000,0,0,0,0,1383028,1383028,155591,155591,0,0,207455,,,,,,,,,,,,,,,,,,,,,,
1653,5245951,1000,0,0,0,0,1385512,1385512,155870,155870,0,0,207827,,,,,,,,,,,,,,,,,,,,,,
1654,5255247,1000,0,0,0,0,1387997,1387997,156150,156150,0,0,208200,,,,,,,,,,,,,,,,,,,,,,
1655,5264543,1000,0,0,0,0,1390481,1390481,156429,156429,0,0,208572,,,,,,,,,,,,,,,,,,,,,,
1656,5273839,1000,0,0,0,0,1392965,1392965,156709,156709,0,0,208945,,,,,,,,,,,,,,,,,,,,,,
1657,5283190,1000,0,0,0,0,1395464,1395464,156990,156990,0,0,209320,,,,,,,,,,,,,,,,,,,,,,
1658,5292541,1000,0,0,0,0,1397963,1397963,157271,157271,0,0,209695,,,,,,,,,,,,,,,,,,,,,,
1659,5301891,1000,0,0,0,0,1400462,1400462,157552,157552,0,0,210069,,,,,,,,,,,,,,,,,,,,,,
1660,5311242,1000,0,0,0,0,1402961,1402961,157833,157833,0,0,210444,,,,,,,,,,,,,,,,,,,,,,
1661,5320593,1000,0,0,0,0,1405460,1405460,158114,158114,0,0,210819,,,,,,,,,,,,,,,,,,,,,,
1662,5329999,1000,0,0,0,0,1407974,1407974,158397,158397,0,0,211196,,,,,,,,,,,,,,,,,,,,,,
1663,5339405,1000,0,0,0,0,1410488,1410488,158680,158680,0,0,211573,,,,,,,,,,,,,,,,,,,,,,
1664,5348811,1000,0,0,0,0,1413002,1413002,158962,158962,0,0,211950,,,,,,,,,,,,,,,,,,,,,,
1665,5358217,1000,0,0,0,0,1415516,1415516,159245,159245,0,0,212327,,,,,,,,,,,,,,,,,,,,,,
1666,5367623,1000,0,0,0,0,1418030,1418030,159528,159528,0,0,212704,,,,,,,,,,,,,,,,,,,,,,
1667,5377084,1000,0,0,0,0,1420559,1420559,159813,159813,0,0,213083,,,,,,,,,,,,,,,,,,,,,,
1668,5386545,1000,0,0,0,0,1423088,1423088,160097,160097,0,0,213463,,,,,,,,,,,,,,,,,,,,,,
1669,5396007,1000,0,0,0,0,1425617,1425617,160382,160382,0,0,213842,,,,,,,,,,,,,,,,,,,,,,
1670,5405468,1000,0,0,0,0,1428146,1428146,160666,160666,0,0,214222,,,,,,,,,,,,,,,,,,,,,,
1671,5414929,1000,0,0,0,0,1430675,1430675,160951,160951,0,0,214601,,,,,,,,,,,,,,,,,,,,,,
1672,5424446,1000,0,0,0,0,1433219,1433219,161237,161237,0,0,214983,,,,,,,,,,,,,,,,,,,,,,
1673,5433962,1000,0,0,0,0,1435763,1435763,161523,161523,0,0,215364,,,,,,,,,,,,,,,,,,,,,,
1674,5443479,1000,0,0,0,0,1438307,1438307,161810,161810,0,0,215746,,,,,,,,,,,,,,,,,,,,,,
1675,5452995,1000,0,0,0,0,1440851,1440851,162096,162096,0,0,216127,,,,,,,,,,,,,,,,,,,,,,
1676,5462512,1000,0,0,0,0,1443395,1443395,162382,162382,0,0,216509,,,,,,,,,,,,,,,,,,,,,,
1677,5472084,1000,0,0,0,0,1445954,1445954,162670,162670,0,0,216893,,,,,,,,,,,,,,,,,,,,,,
1678,5481656,1000,0,0,0,0,1448513,1448513,162958,162958,0,0,217277,,,,,,,,,,,,,,,,,,,,,,
1679,5491229,1000,0,0,0,0,1451072,1451072,163245,163245,0,0,217661,,,,,,,,,,,,,,,,,,,,,,
1680,5500801,1000,0,0,0,0,1453631,1453631,163533,163533,0,0,218045,,,,,,,,,,,,,,,,,,,,,,
1681,5510373,1000,0,0,0,0,1456190,1456190,163821,163821,0,0,218429,,,,,,,,,,,,,,,,,,,,,,
1682,5520001,1000,0,0,0,0,1458764,1458764,164111,164111,0,0,218815,,,,,,,,,,,,,,,,,,,,,,
1683,5529629,1000,0,0,0,0,1461338,1461338,164400,164400,0,0,219201,,,,,,,,,,,,,,,,,,,,,,
1684,5539258,1000,0,0,0,0,1463913,1463913,164690,164690,0,0,219587,,,,,,,,,,,,,,,,,,,,,,
1685,5548886,1000,0,0,0,0,1466487,1466487,164979,164979,0,0,219973,,,,,,,,,,,,,,,,,,,,,,
1686,5558514,1000,0,0,0,0,1469061,1469061,165269,165269,0,0,220359,,,,,,,,,,,,,,,,,,,,,,
1687,5568198,1000,0,0,0,0,1471650,1471650,165560,165560,0,0,220747,,,,,,,,,,,,,,,,,,,,,,
1688,5577882,1000,0,0,0,0,1474240,1474240,165852,165852,0,0,221136,,,,,,,,,,,,,,,,,,,,,,
1689,5587566,1000,0,0,0,0,1476829,1476829,166143,166143,0,0,221524,,,,,,,,,,,,,,,,,,,,,,
1690,5597250,1000,0,0,0,0,1479419,1479419,166435,166435,0,0,221913,,,,,,,,,,,,,,,,,,,,,,
1691,5606934,1000,0,0,0,0,1482008,1482008,166726,166726,0,0,222301,,,,,,,,,,,,,,,,,,,,,,
1692,5616674,1000,0,0,0,0,1484613,1484613,167019,167019,0,0,222692,,,,,,,,,,,,,,,,,,,,,,
1693,5626414,1000,0,0,0,0,1487217,1487217,167312,167312,0,0,223083,,,,,,,,,,,,,,,,,,,,,,
1694,5636154,1000,0,0,0,0,1489822,1489822,167605,167605,0,0,223473,,,,,,,,,,,,,,,,,,,,,,
1695,5645894,1000,0,0,0,0,1492426,1492426,167898,167898,0,0,223864,,,,,,,,,,,,,,,,,,,,,,
1696,5655634,1000,0,0,0,0,1495031,1495031,168191,168191,0,0,224255,,,,,,,,,,,,,,,,,,,,,,
1697,5665430,1000,0,0,0,0,1497651,1497651,168486,168486,0,0,224648,,,,,,,,,,,,,,,,,,,,,,
1698,5675226,1000,0,0,0,0,1500271,1500271,168781,168781,0,0,225041,,,,,,,,,,,,,,,,,,,,,,
1699,5685023,1000,0,0,0,0,1502890,1502890,169075,169075,0,0,225433,,,,,,,,,,,,,,,,,,,,,,
1700,5694819,1000,0,0,0,0,1505510,1505510,169370,169370,0,0,225826,,,,,,,,,,,,,,,,,,,,,,
1701,5704615,1000,0,0,0,0,1508130,1508130,169665,169665,0,0,226219,,,,,,,,,,,,,,,,,,,,,,
1702,5714468,1000,0,0,0,0,1510765,1510765,169961,169961,0,0,226614,,,,,,,,,,,,,,,,,,,,,,
1703,5724321,1000,0,0,0,0,1513400,1513400,170258,170258,0,0,227010,,,,,,,,,,,,,,,,,,,,,,
1704,5734173,1000,0,0,0,0,1516036,1516036,170554,170554,0,0,227405,,,,,,,,,,,,,,,,,,,,,,
1705,5744026,1000,0,0,0,0,1518671,1518671,170851,170851,0,0,227801,,,,,,,,,,,,,,,,,,,,,,
1706,5753879,1000,0,0,0,0,1521306,1521306,171147,171147,0,0,228196,,,,,,,,,,,,,,,,,,,,,,
1707,5763788,1000,0,0,0,0,1523956,1523956,171445,171445,0,0,228594,,,,,,,,,,,,,,,,,,,,,,
1708,5773697,1000,0,0,0,0,1526607,1526607,171743,171743,0,0,228991,,,,,,,,,,,,,,,,,,,,,,
1709,5783607,1000,0,0,0,0,1529257,1529257,172042,172042,0,0,229389,,,,,,,,,,,,,,,,,,,,,,
1710,5793516,1000,0,0,0,0,1531908,1531908,172340,172340,0,0,229786,,,,,,,,,,,,,,,,,,,,,,
1711,5803425,1000,0,0,0,0,1534558,1534558,172638,172638,0,0,230184,,,,,,,,,,,,,,,,,,,,,,
1712,5813391,1000,0,0,0,0,1537224,1537224,172938,172938,0,0,230584,,,,,,,,,,,,,,,,,,,,,,
1713,5823357,1000,0,0,0,0,1539890,1539890,173238,173238,0,0,230984,,,,,,,,,,,,,,,,,,,,,,
1714,5833323,1000,0,0,0,0,1542555,1542555,173537,173537,0,0,231383,,,,,,,,,,,,,,,,,,,,,,
1715,5843289,1000,0,0,0,0,1545221,1545221,173837,173837,0,0,231783,,,,,,,,,,,,,,,,,,,,,,
1716,5853255,1000,0,0,0,0,1547887,1547887,174137,174137,0,0,232183,,,,,,,,,,,,,,,,,,,,,,
1717,5863278,1000,0,0,0,0,1550568,1550568,174439,174439,0,0,232585,,,,,,,,,,,,,,,,,,,,,,
1718,5873301,1000,0,0,0,0,1553250,1553250,174741,174741,0,0,232987,,,,,,,,,,,,,,,,,,,,,,
1719,5883324,1000,0,0,0,0,1555931,1555931,175042,175042,0,0,233390,,,,,,,,,,,,,,,,,,,,,,
1720,5893347,1000,0,0,0,0,1558613,1558613,175344,175344,0,0,233792,,,,,,,,,,,,,,,,,,,,,,
1721,5903370,1000,0,0,0,0,1561294,1561294,175646,175646,0,0,234194,,,,,,,,,,,,,,,,,,,,,,
1722,5913450,1000,0,0,0,0,1563991,1563991,175949,175949,0,0,234599,,,,,,,,,,,,,,,,,,,,,,
1723,5923530,1000,0,0,0,0,1566687,1566687,176252,176252,0,0,235003,,,,,,,,,,,,,,,,,,,,,,
1724,5933610,1000,0,0,0,0,1569384,1569384,176556,176556,0,0,235408,,,,,,,,,,,,,,,,,,,,,,
1725,5943690,1000,0,0,0,0,1572080,1572080,176859,176859,0,0,235812,,,,,,,,,,,,,,,,,,,,,,
1726,5953770,1000,0,0,0,0,1574777,1574777,177162,177162,0,0,236217,,,,,,,,,,,,,,,,,,,,,,
1727,5963907,1000,0,0,0,0,1577489,1577489,177467,177467,0,0,236624,,,,,,,,,,,,,,,,,,,,,,
1728,5974044,1000,0,0,0,0,1580201,1580201,177772,177772,0,0,237031,,,,,,,,,,,,,,,,,,,,,,
1729,5984182,1000,0,0,0,0,1582914,1582914,178078,178078,0,0,237437,,,,,,,,,,,,,,,,,,,,,,
1730,5994319,1000,0,0,0,0,1585626,1585626,178383,178383,0,0,237844,,,,,,,,,,,,,,,,,,,,,,
1731,6004456,1000,0,0,0,0,1588338,1588338,178688,178688,0,0,238251,,,,,,,,,,,,,,,,,,,,,,
1732,6014651,1000,0,0,0,0,1591066,1591066,178995,178995,0,0,238660,,,,,,,,,,,,,,,,,,,,,,
1733,6024845,1000,0,0,0,0,1593794,1593794,179302,179302,0,0,239069,,,,,,,,,,,,,,,,,,,,,,
1734,6035040,1000,0,0,0,0,1596522,1596522,179609,179609,0,0,239479,,,,,,,,,,,,,,,,,,,,,,
1735,6045234,1000,0,0,0,0,1599250,1599250,179916,179916,0,0,239888,,,,,,,,,,,,,,,,,,,,,,
1736,6055429,1000,0,0,0,0,1601978,1601978,180223,180223,0,0,240297,,,,,,,,,,,,,,,,,,,,,,
1737,6065681,1000,0,0,0,0,1604721,1604721,180532,180532,0,0,240708,,,,,,,,,,,,,,,,,,,,,,
1738,6075933,1000,0,0,0,0,1607464,1607464,180840,180840,0,0,241120,,,,,,,,,,,,,,,,,,,,,,
1739,6086186,1000,0,0,0,0,1610208,1610208,181149,181149,0,0,241531,,,,,,,,,,,,,,,,,,,,,,
1740,6096438,1000,0,0,0,0,1612951,1612951,181457,181457,0,0,241943,,,,,,,,,,,,,,,,,,,,,,
1741,6106690,1000,0,0,0,0,1615694,1615694,181766,181766,0,0,242354,,,,,,,,,,,,,,,,,,,,,,
1742,6117000,1000,0,0,0,0,1618453,1618453,182076,182076,0,0,242768,,,,,,,,,,,,,,,,,,,,,,
1743,6127310,1000,0,0,0,0,1621212,1621212,182387,182387,0,0,243182,,,,,,,,,,,,,,,,,,,,,,
