变量名,gateID,extraVersion,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight,weightMin_tw,weightMax_tw,firstWeight_tw
9539,21001,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9540,21002,11,( Blue Shopping Coupons will be dropped additionally at the mobile game Elite level ) ( Elite Past Glory 10-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9541,21003,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9542,21004,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9543,21005,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Past Glory 10-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9544,21101,11,( Blue Shopping Coupons will be dropped extra in the mobile game elite level ) ( Elite Decisive Battle Declaration 11-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9545,21102,11,( The mobile game elite level will drop blue shopping coupons ) ( Elite Decisive Battle Declaration 11-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9546,21103,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite decisive battle declaration 11-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9547,21104,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Decisive Battle Declaration 11-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9548,21105,11,( Blue Shopping Coupons will be dropped extra in the mobile game elite level ) ( Elite Decisive Battle Declaration 11-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9549,21201,11,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9550,21202,11,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9551,21203,11,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Baimi Yishu 12-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9552,21204,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Baimi Yishu 12-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9553,21205,11,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Baimi Yishu 12-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9554,21301,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9555,21302,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9556,21303,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9557,21304,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9558,21305,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite regroup 13-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9559,21401,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Boneyard 14-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9560,21402,11,( Blue Shopping Coupons will be dropped extra at the mobile game elite level ) ( Elite Boneyard 14-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9561,21403,11,( The mobile game elite level will additionally drop blue shopping coupons ) ( Elite Boneyard 14-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9562,21404,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Boneyard 14-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9563,21405,11,( The mobile game elite level will drop additional blue shopping coupons ) ( Elite Boneyard 14-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9564,21501,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9565,21502,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9566,21503,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9567,21504,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9568,21505,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 15-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9569,21601,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 16-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9570,21602,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 16-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9571,21603,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 16-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9572,21604,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 16-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9573,21605,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 16-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9574,21701,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 17-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9575,21702,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 17-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9576,21703,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 17-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9577,21704,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 17-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9578,21705,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 17-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9579,21801,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 18-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9580,21802,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 18-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9581,21803,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 18-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9582,21804,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 18-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9583,21805,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 18-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9584,21901,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 19-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9585,21902,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 19-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9586,21903,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 19-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9587,21904,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 19-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9588,21905,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 19-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9589,22001,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 20-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9590,22002,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 20-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9591,22003,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 20-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9592,22004,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 20-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9593,22005,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 20-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9594,22101,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 21-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9595,22102,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 21-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9596,22103,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 21-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9597,22104,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 21-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9598,22105,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 21-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9599,22201,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 22-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9600,22202,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 22-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9601,22203,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 22-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9602,22204,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 22-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9603,22205,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 22-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9604,22301,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 23-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9605,22302,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 23-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9606,22303,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 23-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9607,22304,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 23-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9608,22305,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 23-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9609,22401,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 24-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9610,22402,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 24-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9611,22403,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 24-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9612,22404,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 24-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9613,22405,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 24-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9614,22501,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 25-1) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9615,22502,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 25-2) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9616,22503,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 25-3) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9617,22504,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 25-4) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
9618,22505,11,( The mobile game elite level will drop an extra blue shopping coupon ) ( Elite Enemy Road Narrow 25-5) ( Elite level ),6301,1,0.35,0.45,0,0.35,0.45,0
,,,,,,,,,,,
,101,,( Drop item 1 additional drop gem box ) ( Start on the journey 1-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,102,,( Drop item 1 additional drop gem box ) ( On the journey 1-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,103,,( Drop item 1 additional drop gem box ) ( Start on the journey 1-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,201,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,202,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,203,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,204,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,205,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,206,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,207,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,208,,( Drop item 1 additional drop gem box ) ( Crisis Overture 2-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,301,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,302,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,303,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,304,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,305,,( Drop item 1 additionally drop gem box ) ( Break through thorns 3-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,306,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,307,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,308,,( Drop item 1 additionally drop gem box ) ( Thunderstorm 3-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,401,,( Drop item 1 additional drop gem box ) ( Indomitable 4-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,402,,( Drop item 1 additional drop gem box ) ( Indomitable 4-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,403,,( Drop item 1 additional drop gem box ) ( Indomitable 4-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,404,,( Drop item 1 additional drop gem box ) ( Indomitable 4-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,405,,( Drop item 1 additional drop gem box ) ( Indomitable 4-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,406,,( Drop item 1 additional drop gem box ) ( Indomitable 4-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,407,,( Drop item 1 additional drop gem box ) ( Indomitable 4-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,408,,( Drop item 1 additional drop gem box ) ( Indomitable 4-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,501,,( Drop item 1 additional drop gem box ) ( Turn 5-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,502,,( Drop item 1 additional drop gem box ) ( Turn 5-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,503,,( Drop item 1 additional drop gem box ) ( Turn 5-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,504,,( Drop item 1 additional drop gem box ) ( Turn 5-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,505,,( Drop item 1 additional drop gem box ) ( Turn 5-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,506,,( Drop item 1 additional drop gem box ) ( Turn 5-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,507,,( Drop item 1 additional drop gem box ) ( Turn 5-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,508,,( Drop item 1 additional drop gem box ) ( Turn 5-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,509,,( Drop item 1 additional drop gem box ) ( Turn 5-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,510,,( Drop item 1 additional drop gem box ) ( Turn 5-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,601,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,602,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,603,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,604,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,605,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,606,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,607,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,608,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,609,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,610,,( Drop item 1 additional drop gem box ) ( Longtan Tiger Cave 6-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,701,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,702,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,703,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,704,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,705,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,706,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,707,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,708,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,709,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,710,,( Drop item 1 additional drop gem box ) ( Thousands of troops 7-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,801,,( Drop item 1 additionally drop gem box ) ( Life from Desperation 8-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,802,,( Drop item 1 additionally drop gem box ) ( Life from Desperation 8-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,803,,( Drop item 1 additionally drop gem box ) ( Life from Desperation 8-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,804,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,805,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,806,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,807,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,808,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,809,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,810,,( Drop item 1 additional drop gem box ) ( Life from Desperation 8-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,901,,( Drop item 1 extra drop gem box ) ( Victory is in sight 9-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,902,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,903,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,904,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,905,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,906,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,907,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,908,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,909,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,910,,( Drop item 1 additional drop gem box ) ( Victory is in sight 9-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1001,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1002,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1003,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1004,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1005,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1006,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1007,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1008,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1009,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-9) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1010,,( Drop item 1 additional drop gem box ) ( Glory of the past 10-10) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1101,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-1) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1102,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-2) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1103,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-3) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1104,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-4) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1105,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-5) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1106,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-6) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1107,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-7) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1108,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-8) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1109,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-9) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1110,,( Drop item 1 additional drop gem box ) ( declaration of decisive battle 11-10) ( normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1201,,( Drop item 1 additional drop gem box ) ( Hundred secrets and one sparse 12-1) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1202,,( Drop item 1 additional drop gem box ) ( Hundred secrets and one sparse 12-2) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1203,,( Drop item 1 additional drop gem box ) ( Hundred secrets and a sparse 12-3) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1204,,( Drop item 1 additional drop gem box ) ( Hundred secrets and one sparse 12-4) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1205,,( Drop item 1 additional drop gem box ) ( Hundred secrets and a sparse 12-5) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1206,,( Drop item 1 additional drop gem box ) ( Hundred secrets and a sparse 12-6) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1207,,( Drop item 1 additional drop gem box ) ( Hundred secrets and a sparse 12-7) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
,1208,,( Drop item 1 additional drop gem box ) ( Hundred secrets and a sparse 12-8) ( Normal level ),611,1,0.334,0.334,0,0.334,0.334,0
