"﻿变量名",name,name_tw,name_en,name_kr,suitID,suitNo,icon,quality,gemDescribe,gemDescribe_tw,gemDescribe_en,gemDescribe_kr,heapLimit,decomposeReturn,strengthMax,strengthCostSeq,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,desc,effect
40731,shelter,庇護,shelter,비호,7,1,config/item/gem/icon_2_l_1.png,3,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=40},100,3,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,16,<34;34;34;34;34;37;37;37;37;37;41;41;41;41;41;44;44;44;44;44;48;48;48;48;48;52;52;52;52;52;55;55;55;55;55;59;59;59;59;59;62;62;62;62;62;66;66;66;66;66;70;70;70;70;70;73;73;73;73;73;77;77;77;77;77;80;80;80;80;80;84;84;84;84;84;88;88;88;88;88;91;91;91;91;91;95;95;95;95;95;98;98;98;98;98;102;102;102;102;102>,,,,,,
40732,shelter,庇護,shelter,비호,7,2,config/item/gem/icon_2_l_2.png,3,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=40},100,3,1,<1512;1535;1557;1580;1603;1625;1648;1671;1693;1716;1754;1778;1802;1826;1851;1875;1899;1923;1947;1972;2026;2052;2077;2103;2129;2155;2180;2206;2232;2257;2328;2356;2383;2410;2437;2465;2492;2519;2546;2573;2722;2752;2782;2812;2843;2873;2903;2933;2964;2994;3175;3208;3242;3275;3308;3342;3375;3408;3441;3475;3689;3726;3762;3798;3834;3871;3907;3943;3980;4016;4264;4303;4342;4382;4421;4460;4500;4539;4578;4618;4899;4941;4984;5026;5068;5111;5153;5195;5238;5280;5594;5640;5685;5730;5776;5821;5867;5912;5957;6003>,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,22,<20;20;20;20;20;22;22;22;22;22;24;24;24;24;24;27;27;27;27;27;29;29;29;29;29;31;31;31;31;31;33;33;33;33;33;35;35;35;35;35;37;37;37;37;37;40;40;40;40;40;42;42;42;42;42;44;44;44;44;44;46;46;46;46;46;48;48;48;48;48;50;50;50;50;50;53;53;53;53;53;55;55;55;55;55;57;57;57;57;57;59;59;59;59;59;61;61;61;61;61>,,,,
40733,shelter,庇護,shelter,비호,7,3,config/item/gem/icon_2_l_3.png,3,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=40},100,3,1,<1512;1535;1557;1580;1603;1625;1648;1671;1693;1716;1754;1778;1802;1826;1851;1875;1899;1923;1947;1972;2026;2052;2077;2103;2129;2155;2180;2206;2232;2257;2328;2356;2383;2410;2437;2465;2492;2519;2546;2573;2722;2752;2782;2812;2843;2873;2903;2933;2964;2994;3175;3208;3242;3275;3308;3342;3375;3408;3441;3475;3689;3726;3762;3798;3834;3871;3907;3943;3980;4016;4264;4303;4342;4382;4421;4460;4500;4539;4578;4618;4899;4941;4984;5026;5068;5111;5153;5195;5238;5280;5594;5640;5685;5730;5776;5821;5867;5912;5957;6003>,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,23,<20;20;20;20;20;22;22;22;22;22;24;24;24;24;24;27;27;27;27;27;29;29;29;29;29;31;31;31;31;31;33;33;33;33;33;35;35;35;35;35;37;37;37;37;37;40;40;40;40;40;42;42;42;42;42;44;44;44;44;44;46;46;46;46;46;48;48;48;48;48;50;50;50;50;50;53;53;53;53;53;55;55;55;55;55;57;57;57;57;57;59;59;59;59;59;61;61;61;61;61>,,,,
40741,shelter,庇護,shelter,비호,7,1,config/item/gem/icon_2_z_1.png,4,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=80},100,4,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,16,<49;49;49;49;49;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;76;76;76;76;76;81;81;81;81;81;86;86;86;86;86;92;92;92;92;92;97;97;97;97;97;102;102;102;102;102;107;107;107;107;107;113;113;113;113;113;118;118;118;118;118;123;123;123;123;123;128;128;128;128;128;134;134;134;134;134;139;139;139;139;139;144;144;144;144;144;150;150;150;150;150>,,,,,,{drawcard=zi_effect_loop}
40742,shelter,庇護,shelter,비호,7,2,config/item/gem/icon_2_z_2.png,4,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=80},100,4,1,<2218;2251;2285;2318;2351;2384;2418;2451;2484;2517;2573;2608;2644;2679;2715;2750;2786;2821;2857;2892;2972;3010;3048;3085;3123;3161;3198;3236;3274;3311;3416;3456;3496;3535;3575;3615;3655;3695;3735;3775;3992;4037;4081;4125;4170;4214;4259;4303;4347;4392;4658;4707;4755;4804;4853;4902;4951;4999;5048;5097;5412;5465;5518;5572;5625;5678;5731;5785;5838;5891;6255;6312;6370;6428;6485;6543;6601;6658;6716;6774;7186;7248;7311;7373;7435;7497;7559;7621;7683;7745;8207;8273;8340;8406;8473;8539;8606;8672;8739;8805>,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,22,<30;30;30;30;30;33;33;33;33;33;36;36;36;36;36;39;39;39;39;39;42;42;42;42;42;45;45;45;45;45;49;49;49;49;49;52;52;52;52;52;55;55;55;55;55;58;58;58;58;58;61;61;61;61;61;64;64;64;64;64;68;68;68;68;68;71;71;71;71;71;74;74;74;74;74;77;77;77;77;77;80;80;80;80;80;83;83;83;83;83;87;87;87;87;87;90;90;90;90;90>,,,,{drawcard=zi_effect_loop}
40743,shelter,庇護,shelter,비호,7,3,config/item/gem/icon_2_z_3.png,4,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=80},100,4,1,<2218;2251;2285;2318;2351;2384;2418;2451;2484;2517;2573;2608;2644;2679;2715;2750;2786;2821;2857;2892;2972;3010;3048;3085;3123;3161;3198;3236;3274;3311;3416;3456;3496;3535;3575;3615;3655;3695;3735;3775;3992;4037;4081;4125;4170;4214;4259;4303;4347;4392;4658;4707;4755;4804;4853;4902;4951;4999;5048;5097;5412;5465;5518;5572;5625;5678;5731;5785;5838;5891;6255;6312;6370;6428;6485;6543;6601;6658;6716;6774;7186;7248;7311;7373;7435;7497;7559;7621;7683;7745;8207;8273;8340;8406;8473;8539;8606;8672;8739;8805>,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,23,<30;30;30;30;30;33;33;33;33;33;36;36;36;36;36;39;39;39;39;39;42;42;42;42;42;45;45;45;45;45;49;49;49;49;49;52;52;52;52;52;55;55;55;55;55;58;58;58;58;58;61;61;61;61;61;64;64;64;64;64;68;68;68;68;68;71;71;71;71;71;74;74;74;74;74;77;77;77;77;77;80;80;80;80;80;83;83;83;83;83;87;87;87;87;87;90;90;90;90;90>,,,,{drawcard=zi_effect_loop}
40751,shelter,庇護,shelter,비호,7,1,config/item/gem/icon_2_hu_1.png,5,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=400},100,5,7,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,8,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,16,<76;76;76;76;76;84;84;84;84;84;92;92;92;92;92;101;101;101;101;101;109;109;109;109;109;117;117;117;117;117;125;125;125;125;125;133;133;133;133;133;141;141;141;141;141;150;150;150;150;150;158;158;158;158;158;166;166;166;166;166;174;174;174;174;174;182;182;182;182;182;190;190;190;190;190;199;199;199;199;199;207;207;207;207;207;215;215;215;215;215;223;223;223;223;223;231;231;231;231;231>,,,,,,{drawcard=huang_effect_loop}
40752,shelter,庇護,shelter,비호,7,2,config/item/gem/icon_2_hu_2.png,5,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=400},100,5,1,<3427;3478;3530;3581;3633;3684;3735;3787;3838;3890;3975;4030;4085;4140;4195;4249;4304;4359;4414;4469;4592;4650;4709;4767;4825;4883;4942;5000;5058;5117;5278;5339;5401;5463;5524;5586;5648;5709;5771;5833;6169;6237;6306;6374;6443;6511;6580;6648;6717;6785;7197;7272;7347;7423;7498;7574;7649;7724;7800;7875;8362;8444;8526;8609;8691;8773;8855;8938;9020;9102;9664;9753;9842;9931;10021;10110;10199;10288;10377;10466;11103;11199;11295;11391;11487;11583;11679;11775;11871;11967;12680;12783;12886;12988;13091;13194;13297;13400;13502;13605>,7,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,8,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,22,<46;46;46;46;46;51;51;51;51;51;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;75;75;75;75;75;80;80;80;80;80;85;85;85;85;85;90;90;90;90;90;95;95;95;95;95;100;100;100;100;100;104;104;104;104;104;109;109;109;109;109;114;114;114;114;114;119;119;119;119;119;124;124;124;124;124;129;129;129;129;129;134;134;134;134;134;139;139;139;139;139>,,,,{drawcard=huang_effect_loop}
40753,shelter,庇護,shelter,비호,7,3,config/item/gem/icon_2_hu_3.png,5,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=400},100,5,1,<3427;3478;3530;3581;3633;3684;3735;3787;3838;3890;3975;4030;4085;4140;4195;4249;4304;4359;4414;4469;4592;4650;4709;4767;4825;4883;4942;5000;5058;5117;5278;5339;5401;5463;5524;5586;5648;5709;5771;5833;6169;6237;6306;6374;6443;6511;6580;6648;6717;6785;7197;7272;7347;7423;7498;7574;7649;7724;7800;7875;8362;8444;8526;8609;8691;8773;8855;8938;9020;9102;9664;9753;9842;9931;10021;10110;10199;10288;10377;10466;11103;11199;11295;11391;11487;11583;11679;11775;11871;11967;12680;12783;12886;12988;13091;13194;13297;13400;13502;13605>,7,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,8,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,23,<46;46;46;46;46;51;51;51;51;51;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;75;75;75;75;75;80;80;80;80;80;85;85;85;85;85;90;90;90;90;90;95;95;95;95;95;100;100;100;100;100;104;104;104;104;104;109;109;109;109;109;114;114;114;114;114;119;119;119;119;119;124;124;124;124;124;129;129;129;129;129;134;134;134;134;134;139;139;139;139;139>,,,,{drawcard=huang_effect_loop}
40761,shelter,庇護,shelter,비호,7,1,config/item/gem/icon_2_h_1.png,6,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=2000},100,6,7,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,8,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,16,<112;112;112;112;112;124;124;124;124;124;136;136;136;136;136;148;148;148;148;148;160;160;160;160;160;172;172;172;172;172;184;184;184;184;184;196;196;196;196;196;208;208;208;208;208;220;220;220;220;220;232;232;232;232;232;244;244;244;244;244;256;256;256;256;256;268;268;268;268;268;280;280;280;280;280;292;292;292;292;292;304;304;304;304;304;316;316;316;316;316;328;328;328;328;328;340;340;340;340;340>,,,,,,{drawcard=hong_effect_loop}
40762,shelter,庇護,shelter,비호,7,2,config/item/gem/icon_2_h_2.png,6,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=2000},100,6,1,<5040;5116;5191;5267;5342;5418;5494;5569;5645;5720;5846;5927;6008;6088;6169;6250;6330;6411;6492;6572;6754;6839;6925;7011;7096;7182;7268;7353;7439;7525;7762;7852;7943;8034;8124;8215;8306;8397;8487;8578;9878;9999;10120;10241;10362;10483;10604;10725;10846;10967;11592;11723;11854;11985;12116;12247;12378;12509;12640;12771;13507;13648;13789;13931;14072;14213;14354;14495;14636;14777;15624;15775;15926;16078;16229;16380;16531;16682;16834;16985;17942;18104;18265;18426;18588;18749;18910;19071;19233;19394;19555;19716;19878;20039;20200;20362;20523;20684;20845;21007>,7,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,8,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,22,<67;67;67;67;67;74;74;74;74;74;82;82;82;82;82;89;89;89;89;89;96;96;96;96;96;103;103;103;103;103;110;110;110;110;110;118;118;118;118;118;125;125;125;125;125;132;132;132;132;132;139;139;139;139;139;146;146;146;146;146;154;154;154;154;154;161;161;161;161;161;168;168;168;168;168;175;175;175;175;175;182;182;182;182;182;190;190;190;190;190;197;197;197;197;197;204;204;204;204;204>,,,,{drawcard=hong_effect_loop}
40763,shelter,庇護,shelter,비호,7,3,config/item/gem/icon_2_h_3.png,6,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=2000},100,6,1,<5040;5116;5191;5267;5342;5418;5494;5569;5645;5720;5846;5927;6008;6088;6169;6250;6330;6411;6492;6572;6754;6839;6925;7011;7096;7182;7268;7353;7439;7525;7762;7852;7943;8034;8124;8215;8306;8397;8487;8578;9878;9999;10120;10241;10362;10483;10604;10725;10846;10967;11592;11723;11854;11985;12116;12247;12378;12509;12640;12771;13507;13648;13789;13931;14072;14213;14354;14495;14636;14777;15624;15775;15926;16078;16229;16380;16531;16682;16834;16985;17942;18104;18265;18426;18588;18749;18910;19071;19233;19394;19555;19716;19878;20039;20200;20362;20523;20684;20845;21007>,7,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,8,<1000;1015;1030;1045;1060;1075;1090;1105;1120;1135;1160;1176;1192;1208;1224;1240;1256;1272;1288;1304;1340;1357;1374;1391;1408;1425;1442;1459;1476;1493;1540;1558;1576;1594;1612;1630;1648;1666;1684;1702;1960;1984;2008;2032;2056;2080;2104;2128;2152;2176;2300;2326;2352;2378;2404;2430;2456;2482;2508;2534;2680;2708;2736;2764;2792;2820;2848;2876;2904;2932;3100;3130;3160;3190;3220;3250;3280;3310;3340;3370;3560;3592;3624;3656;3688;3720;3752;3784;3816;3848;3880;3912;3944;3976;4008;4040;4072;4104;4136;4168>,23,<67;67;67;67;67;74;74;74;74;74;82;82;82;82;82;89;89;89;89;89;96;96;96;96;96;103;103;103;103;103;110;110;110;110;110;118;118;118;118;118;125;125;125;125;125;132;132;132;132;132;139;139;139;139;139;146;146;146;146;146;154;154;154;154;154;161;161;161;161;161;168;168;168;168;168;175;175;175;175;175;182;182;182;182;182;190;190;190;190;190;197;197;197;197;197;204;204;204;204;204>,,,,{drawcard=hong_effect_loop}
40821,shine,閃耀,shine,반짝임,8,1,config/item/gem/icon_5_lv_1.png,2,"Support-type ",輔助向符石,"Support-type ",서포트 룬스톤,9999,{529=20},100,2,7,<200;203;206;209;212;215;218;221;224;227;232;235;238;242;245;248;251;254;258;261;268;271;275;278;282;285;288;292;295;299;308;312;315;319;322;326;330;333;337;340;360;364;368;372;376;380;384;388;392;396;420;424;429;433;438;442;446;451;455;460;488;493;498;502;507;512;517;522;526;531;564;569;574;580;585;590;595;600;606;611;648;654;659;665;670;676;682;687;693;698;740;746;752;758;764;770;776;782;788;794>,8,<200;203;206;209;212;215;218;221;224;227;232;235;238;242;245;248;251;254;258;261;268;271;275;278;282;285;288;292;295;299;308;312;315;319;322;326;330;333;337;340;360;364;368;372;376;380;384;388;392;396;420;424;429;433;438;442;446;451;455;460;488;493;498;502;507;512;517;522;526;531;564;569;574;580;585;590;595;600;606;611;648;654;659;665;670;676;682;687;693;698;740;746;752;758;764;770;776;782;788;794>,14,<22;22;22;22;22;25;25;25;25;25;27;27;27;27;27;30;30;30;30;30;32;32;32;32;32;34;34;34;34;34;37;37;37;37;37;39;39;39;39;39;42;42;42;42;42;44;44;44;44;44;46;46;46;46;46;49;49;49;49;49;51;51;51;51;51;54;54;54;54;54;56;56;56;56;56;58;58;58;58;58;61;61;61;61;61;63;63;63;63;63;66;66;66;66;66;68;68;68;68;68>,,,,,,
