变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
896,12003,( Drop item 1 enhanced potion ) ( Normal 20-03) ( Normal level ),5000,1,0.7,0.9,0.5
897,12003,( Drop item 2 Attack 54) ( Normal 20-03) ( Normal level ),5031,1,0.7,0.9,0.5
898,12003,( Drop item 3 Defense 42) ( Normal 20-03) ( Normal level ),5020,1,0.1,0.3,0.5
901,12004,( Drop Item 1 Enhanced Potion ) ( Normal 20-04) ( Normal Level ),5000,1,0.7,0.9,0.5
902,12004,( Drop item 2 Attack 54) ( Normal 20-04) ( Normal level ),5031,1,0.7,0.9,0.5
903,12004,( Drop item 3 Defense 42) ( Normal 20-04) ( Normal level ),5020,1,0.1,0.3,0.5
906,12005,( Drop item 1 enhanced potion ) ( Normal 20-05) ( Normal level ),5000,1,0.7,0.9,0.5
907,12005,( Drop item 2 defense 54) ( Normal 20-05) ( Normal level ),5032,1,0.7,0.9,0.5
908,12005,( Drop item 3 skill 42) ( Normal 20-05) ( Normal level ),5021,1,0.1,0.3,0.5
911,12006,( Drop item 1 enhanced potion ) ( Normal 20-06) ( Normal level ),5000,1,0.7,0.9,0.5
912,12006,( Drop item 2 Defense 54) ( Normal 20-06) ( Normal level ),5032,1,0.7,0.9,0.5
913,12006,( Drop item 3 skill 42) ( Normal 20-06) ( Normal level ),5021,1,0.1,0.3,0.5
916,12007,( Drop item 1 enhanced potion ) ( Normal 20-07) ( Normal level ),5000,1,0.7,0.9,0.5
917,12007,( Drop item 2 Defense 54) ( Normal 20-07) ( Normal level ),5032,1,0.7,0.9,0.5
918,12007,( Drop item 3 skill 42) ( Normal 20-07) ( Normal level ),5021,1,0.1,0.3,0.5
921,12008,( Drop item 1 enhanced potion ) ( Normal 20-08) ( Normal level ),5000,1,0.7,0.9,0.5
922,12008,( Drop item 2 skill 54) ( Normal 20-08) ( Normal level ),5033,1,0.7,0.9,0.5
923,12008,( drop item 3 attack 42) ( normal 20-08) ( normal level ),5019,1,0.1,0.3,0.5
926,12009,( Drop item 1 enhanced potion ) ( Normal 20-09) ( Normal level ),5000,1,0.7,0.9,0.5
927,12009,( Drop item 2 skill 54) ( Normal 20-09) ( Normal level ),5033,1,0.7,0.9,0.5
928,12009,( drop item 3 attack 42) ( normal 20-09) ( normal level ),5019,1,0.1,0.3,0.5
931,12010,( Drop item 1 enhanced potion ) ( Normal 20-10) ( Normal level ),5000,1,0.7,0.9,0.5
932,12010,( Drop item 2 skill 54) ( Normal 20-10) ( Normal level ),5033,1,0.7,0.9,0.5
933,12010,( drop item 3 attack 42) ( normal 20-10) ( normal level ),5019,1,0.1,0.3,0.5
936,12101,( Drop item 1 enhanced potion ) ( Normal 21-01) ( Normal level ),5000,1,0.7,0.9,0.5
937,12101,( drop item 2 attack 55) ( normal 21-01) ( normal level ),5034,1,0.7,0.9,0.5
941,12102,( Drop item 1 enhanced potion ) ( Normal 21-02) ( Normal level ),5000,1,0.7,0.9,0.5
942,12102,( Drop item 2 Attack 55) ( Normal 21-02) ( Normal level ),5034,1,0.7,0.9,0.5
946,12103,( Drop item 1 enhanced potion ) ( Normal 21-03) ( Normal level ),5000,1,0.7,0.9,0.5
947,12103,( drop item 2 attack 55) ( normal 21-03) ( normal level ),5034,1,0.7,0.9,0.5
951,12104,( Drop item 1 enhanced potion ) ( Normal 21-04) ( Normal level ),5000,1,0.7,0.9,0.5
952,12104,( drop item 2 attack 55) ( normal 21-04) ( normal level ),5034,1,0.7,0.9,0.5
956,12105,( Drop item 1 enhanced potion ) ( Normal 21-05) ( Normal level ),5000,1,0.7,0.9,0.5
957,12105,( Drop item 2 Defense 55) ( Normal 21-05) ( Normal level ),5035,1,0.7,0.9,0.5
961,12106,( Drop item 1 enhanced potion ) ( Normal 21-06) ( Normal level ),5000,1,0.7,0.9,0.5
962,12106,( Drop item 2 Defense 55) ( Normal 21-06) ( Normal level ),5035,1,0.7,0.9,0.5
966,12107,( Drop item 1 enhanced potion ) ( Normal 21-07) ( Normal level ),5000,1,0.7,0.9,0.5
967,12107,( Drop item 2 Defense 55) ( Normal 21-07) ( Normal level ),5035,1,0.7,0.9,0.5
971,12108,( Drop item 1 enhanced potion ) ( Normal 21-08) ( Normal level ),5000,1,0.7,0.9,0.5
972,12108,( Drop item 2 skill 55) ( Normal 21-08) ( Normal level ),5036,1,0.7,0.9,0.5
976,12109,( Drop item 1 enhanced potion ) ( Normal 21-09) ( Normal level ),5000,1,0.7,0.9,0.5
977,12109,( Drop item 2 skill 55) ( Normal 21-09) ( Normal level ),5036,1,0.7,0.9,0.5
981,12110,( Drop item 1 enhanced potion ) ( Normal 21-10) ( Normal level ),5000,1,0.7,0.9,0.5
982,12110,( Drop item 2 skill 55) ( Normal 21-10) ( Normal level ),5036,1,0.7,0.9,0.5
986,12201,( Drop item 1 enhanced potion ) ( Normal 22-01) ( Normal level ),5000,1,0.7,0.9,0.5
987,12201,( Drop Item 2 Attack 61) ( Normal 22-01) ( Normal level ),5037,1,0.7,0.9,0.5
988,12201,( Drop item 3 skill 51) ( Normal 22-01) ( Normal level ),5024,1,0.1,0.3,0.5
991,12202,( Drop item 1 enhanced potion ) ( Normal 22-02) ( Normal level ),5000,1,0.7,0.9,0.5
992,12202,( Drop item 2 Attack 61) ( Normal 22-02) ( Normal level ),5037,1,0.7,0.9,0.5
993,12202,( Drop item 3 skill 51) ( Normal 22-02) ( Normal level ),5024,1,0.1,0.3,0.5
996,12203,( Drop item 1 enhanced potion ) ( Normal 22-03) ( Normal level ),5000,1,0.7,0.9,0.5
997,12203,( Drop item 2 Attack 61) ( Normal 22-03) ( Normal level ),5037,1,0.7,0.9,0.5
998,12203,( Drop item 3 skill 51) ( Normal 22-03) ( Normal level ),5024,1,0.1,0.3,0.5
1001,12204,( Drop item 1 enhanced potion ) ( Normal 22-04) ( Normal level ),5000,1,0.7,0.9,0.5
1002,12204,( Drop item 2 Attack 61) ( Normal 22-04) ( Normal level ),5037,1,0.7,0.9,0.5
1003,12204,( Drop item 3 skill 51) ( Normal 22-04) ( Normal level ),5024,1,0.1,0.3,0.5
1006,12205,( Drop item 1 enhanced potion ) ( Normal 22-05) ( Normal level ),5000,1,0.7,0.9,0.5
1007,12205,( Drop item 2 Defense 61) ( Normal 22-05) ( Normal level ),5038,1,0.7,0.9,0.5
1008,12205,( Drop item 3 Attack 51) ( Normal 22-05) ( Normal level ),5022,1,0.1,0.3,0.5
1011,12206,( Drop item 1 enhanced potion ) ( Normal 22-06) ( Normal level ),5000,1,0.7,0.9,0.5
1012,12206,( Drop item 2 Defense 61) ( Normal 22-06) ( Normal level ),5038,1,0.7,0.9,0.5
1013,12206,( drop item 3 attack 51) ( normal 22-06) ( normal level ),5022,1,0.1,0.3,0.5
1016,12207,( Drop item 1 enhanced potion ) ( Normal 22-07) ( Normal level ),5000,1,0.7,0.9,0.5
1017,12207,( Drop item 2 Defense 61) ( Normal 22-07) ( Normal level ),5038,1,0.7,0.9,0.5
1018,12207,( Drop item 3 Attack 51) ( Normal 22-07) ( Normal level ),5022,1,0.1,0.3,0.5
1021,12208,( Drop item 1 enhanced potion ) ( Normal 22-08) ( Normal level ),5000,1,0.7,0.9,0.5
1022,12208,( Drop item 2 skill 61) ( Normal 22-08) ( Normal level ),5039,1,0.7,0.9,0.5
1023,12208,( Drop item 3 Defense 51) ( Normal 22-08) ( Normal level ),5023,1,0.1,0.3,0.5
1026,12209,( Drop item 1 enhanced potion ) ( Normal 22-09) ( Normal level ),5000,1,0.7,0.9,0.5
1027,12209,( Drop item 2 skill 61) ( Normal 22-09) ( Normal level ),5039,1,0.7,0.9,0.5
1028,12209,( Drop item 3 Defense 51) ( Normal 22-09) ( Normal level ),5023,1,0.1,0.3,0.5
1031,12210,( Drop item 1 enhanced potion ) ( Normal 22-10) ( Normal level ),5000,1,0.7,0.9,0.5
1032,12210,( Drop item 2 skill 61) ( Normal 22-10) ( Normal level ),5039,1,0.7,0.9,0.5
1033,12210,( Drop item 3 Defense 51) ( Normal 22-10) ( Normal level ),5023,1,0.1,0.3,0.5
1036,12301,( Drop item 1 enhanced potion ) ( Normal 23-01) ( Normal level ),5000,1,0.7,0.9,0.5
1037,12301,( drop item 2 attack 62) ( normal 23-01) ( normal level ),5040,1,0.7,0.9,0.5
1041,12302,( Drop item 1 enhanced potion ) ( Normal 23-02) ( Normal level ),5000,1,0.7,0.9,0.5
1042,12302,( drop item 2 attack 62) ( normal 23-02) ( normal level ),5040,1,0.7,0.9,0.5
1046,12303,( Drop item 1 enhanced potion ) ( Normal 23-03) ( Normal level ),5000,1,0.7,0.9,0.5
1047,12303,( drop item 2 attack 62) ( normal 23-03) ( normal level ),5040,1,0.7,0.9,0.5
1051,12304,( Drop item 1 enhanced potion ) ( Normal 23-04) ( Normal level ),5000,1,0.7,0.9,0.5
1052,12304,( drop item 2 attack 62) ( normal 23-04) ( normal level ),5040,1,0.7,0.9,0.5
1056,12305,( Drop item 1 enhanced potion ) ( Normal 23-05) ( Normal level ),5000,1,0.7,0.9,0.5
1057,12305,( Drop item 2 Defense 62) ( Normal 23-05) ( Normal level ),5041,1,0.7,0.9,0.5
1061,12306,( Drop item 1 enhanced potion ) ( Normal 23-06) ( Normal level ),5000,1,0.7,0.9,0.5
1062,12306,( Drop item 2 Defense 62) ( Normal 23-06) ( Normal level ),5041,1,0.7,0.9,0.5
1066,12307,( Drop item 1 enhanced potion ) ( Normal 23-07) ( Normal level ),5000,1,0.7,0.9,0.5
1067,12307,( Drop item 2 Defense 62) ( Normal 23-07) ( Normal level ),5041,1,0.7,0.9,0.5
1071,12308,( Drop item 1 enhanced potion ) ( Normal 23-08) ( Normal level ),5000,1,0.7,0.9,0.5
1072,12308,( Drop item 2 skill 62) ( Normal 23-08) ( Normal level ),5042,1,0.7,0.9,0.5
1076,12309,( Drop item 1 enhanced potion ) ( Normal 23-09) ( Normal level ),5000,1,0.7,0.9,0.5
1077,12309,( Drop item 2 skill 62) ( Normal 23-09) ( Normal level ),5042,1,0.7,0.9,0.5
1081,12310,( Drop item 1 enhanced potion ) ( Normal 23-10) ( Normal level ),5000,1,0.7,0.9,0.5
1082,12310,( Drop item 2 skill 62) ( Normal 23-10) ( Normal level ),5042,1,0.7,0.9,0.5
1086,12401,( Drop item 1 enhanced potion ) ( Normal 24-01) ( Normal level ),5000,1,0.7,0.9,0.5
1087,12401,( Drop item 2 Attack 63) ( Normal 24-01) ( Normal level ),5043,1,0.7,0.9,0.5
1088,12401,( Drop item 3 skill 52) ( Normal 24-01) ( Normal level ),5027,1,0.1,0.3,0.5
1091,12402,( Drop item 1 enhanced potion ) ( Normal 24-02) ( Normal level ),5000,1,0.7,0.9,0.5
1092,12402,( drop item 2 attack 63) ( normal 24-02) ( normal level ),5043,1,0.7,0.9,0.5
1093,12402,( Drop item 3 skill 52) ( Normal 24-02) ( Normal level ),5027,1,0.1,0.3,0.5
1096,12403,( Drop item 1 enhanced potion ) ( Normal 24-03) ( Normal level ),5000,1,0.7,0.9,0.5
1097,12403,( Drop item 2 Attack 63) ( Normal 24-03) ( Normal level ),5043,1,0.7,0.9,0.5
1098,12403,( Drop item 3 skill 52) ( Normal 24-03) ( Normal level ),5027,1,0.1,0.3,0.5
1101,12404,( Drop item 1 enhanced potion ) ( Normal 24-04) ( Normal level ),5000,1,0.7,0.9,0.5
1102,12404,( drop item 2 attack 63) ( normal 24-04) ( normal level ),5043,1,0.7,0.9,0.5
1103,12404,( Drop item 3 skill 52) ( Normal 24-04) ( Normal level ),5027,1,0.1,0.3,0.5
1106,12405,( Drop item 1 enhanced potion ) ( Normal 24-05) ( Normal level ),5000,1,0.7,0.9,0.5
1107,12405,( Drop item 2 Defense 63) ( Normal 24-05) ( Normal level ),5044,1,0.7,0.9,0.5
1108,12405,( drop item 3 attack 52) ( normal 24-05) ( normal level ),5025,1,0.1,0.3,0.5
1111,12406,( Drop item 1 enhanced potion ) ( Normal 24-06) ( Normal level ),5000,1,0.7,0.9,0.5
1112,12406,( Drop item 2 Defense 63) ( Normal 24-06) ( Normal level ),5044,1,0.7,0.9,0.5
1113,12406,( drop item 3 attack 52) ( normal 24-06) ( normal level ),5025,1,0.1,0.3,0.5
1116,12407,( Drop item 1 enhanced potion ) ( Normal 24-07) ( Normal level ),5000,1,0.7,0.9,0.5
1117,12407,( Drop item 2 Defense 63) ( Normal 24-07) ( Normal level ),5044,1,0.7,0.9,0.5
1118,12407,( drop item 3 attack 52) ( normal 24-07) ( normal level ),5025,1,0.1,0.3,0.5
1121,12408,( Drop item 1 enhanced potion ) ( Normal 24-08) ( Normal level ),5000,1,0.7,0.9,0.5
1122,12408,( Drop item 2 skill 63) ( Normal 24-08) ( Normal level ),5045,1,0.7,0.9,0.5
1123,12408,( Drop item 3 Defense 52) ( Normal 24-08) ( Normal level ),5026,1,0.1,0.3,0.5
1126,12409,( Drop item 1 enhanced potion ) ( Normal 24-09) ( Normal level ),5000,1,0.7,0.9,0.5
1127,12409,( Drop item 2 skill 63) ( Normal 24-09) ( Normal level ),5045,1,0.7,0.9,0.5
1128,12409,( Drop item 3 Defense 52) ( Normal 24-09) ( Normal level ),5026,1,0.1,0.3,0.5
1131,12410,( Drop item 1 enhanced potion ) ( Normal 24-10) ( Normal level ),5000,1,0.7,0.9,0.5
1132,12410,( Drop item 2 skill 63) ( Normal 24-10) ( Normal level ),5045,1,0.7,0.9,0.5
1133,12410,( Drop item 3 Defense 52) ( Normal 24-10) ( Normal level ),5026,1,0.1,0.3,0.5
1136,12501,( Drop item 1 enhanced potion ) ( Normal 25-01) ( Normal level ),5000,1,0.7,0.9,0.5
1141,12502,( Drop item 1 enhanced potion ) ( Normal 25-02) ( Normal level ),5000,1,0.7,0.9,0.5
1146,12503,( Drop item 1 enhanced potion ) ( Normal 25-03) ( Normal level ),5000,1,0.7,0.9,0.5
1151,12504,( Drop item 1 enhanced potion ) ( Normal 25-04) ( Normal level ),5000,1,0.7,0.9,0.5
1156,12505,( Drop item 1 enhanced potion ) ( Normal 25-05) ( Normal level ),5000,1,0.7,0.9,0.5
1161,12506,( Drop item 1 enhanced potion ) ( Normal 25-06) ( Normal level ),5000,1,0.7,0.9,0.5
1166,12507,( Drop item 1 enhanced potion ) ( Normal 25-07) ( Normal level ),5000,1,0.7,0.9,0.5
1171,12508,( Drop item 1 enhanced potion ) ( Normal 25-08) ( Normal level ),5000,1,0.7,0.9,0.5
1176,12509,( Drop item 1 enhanced potion ) ( Normal 25-09) ( Normal level ),5000,1,0.7,0.9,0.5
1181,12510,( Drop item 1 enhanced potion ) ( Normal 25-10) ( Normal level ),5000,1,0.7,1.2,0.5
1186,20101,( Drop Item 1 Enhanced Potion ) ( Elite 1-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1187,20101,( Drop Item 2 Equipment Scroll 11) ( Elite 1-01) ( Elite Level ),100,1,0.5,0.8,0.5
1188,20101,( Drop item 3 chrysanthemum leaf fragments ) ( Elite 1-01) ( Elite level ),20781,1,0.26,0.65,0.5
1191,20102,( Drop Item 1 Enhanced Potion ) ( Elite 1-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1192,20102,( Drop Item 2 Equipment Scroll 11) ( Elite 1-02) ( Elite Level ),100,1,0.5,0.8,0.5
1193,20102,( Drop item 3 Nuannuan pig fragments ) ( Elite 1-02) ( Elite level ),22481,1,0.26,0.65,0.5
1196,20103,( Drop Item 1 Enhanced Potion ) ( Elite 1-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1197,20103,( Drop Item 2 Equipment Scroll 11) ( Elite 1-03) ( Elite Level ),100,1,0.5,0.8,0.5
1198,20103,( Drop item 3 Frog Seed Fragments ) ( Elite 1-03) ( Elite Level ),20001,1,0.26,0.65,0.5
1201,20201,( Drop Item 1 Enhanced Potion ) ( Elite 2-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1202,20201,( Drop Item 2 Equipment Scroll 11) ( Elite 2-01) ( Elite Level ),100,1,0.5,0.8,0.5
1203,20201,( Drop item 3 large tongue fragments ) ( Elite 2-01) ( Elite level ),20471,1,0.26,0.65,0.5
1206,20202,( Drop Item 1 Enhanced Potion ) ( Elite 2-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1207,20202,( Drop Item 2 Equipment Scroll 11) ( Elite 2-02) ( Elite Level ),100,1,0.5,0.8,0.5
1208,20202,( Drop item 3 pieces of Pichu ) ( Elite 2-02) ( Elite level ),20091,1,0.26,0.65,0.5
1211,20203,( Drop Item 1 Enhanced Potion ) ( Elite 2-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1212,20203,( Drop Item 2 Equipment Scroll 11) ( Elite 2-03) ( Elite Level ),100,1,0.5,0.8,0.5
1213,20203,( Drop item 3 magnetite fragments ) ( Elite 2-03) ( Elite level ),20331,1,0.26,0.65,0.5
1221,20301,( Drop Item 1 Enhanced Potion ) ( Elite 3-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1222,20301,( Drop Item 2 Equipment Scroll 11) ( Elite 3-01) ( Elite Level ),100,1,0.5,0.8,0.5
1223,20301,( 3 wave fragments of dropped items ) ( Elite 3-01) ( Elite level ),20051,1,0.26,0.65,0.5
1226,20302,( Drop Item 1 Enhanced Potion ) ( Elite 3-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1227,20302,( Drop Item 2 Equipment Scroll 11) ( Elite 3-02) ( Elite Level ),100,1,0.5,0.8,0.5
1228,20302,( Drop item 3 wrist fragments ) ( Elite 3-02) ( Elite level ),20271,1,0.26,0.65,0.5
1231,20303,( Drop Item 1 Enhanced Potion ) ( Elite 3-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1232,20303,( Drop Item 2 Equipment Scroll 11) ( Elite 3-03) ( Elite Level ),100,1,0.5,0.8,0.5
1233,20303,( Drop item 3 Squirrel fragments ) ( Elite 3-03) ( Elite level ),20021,1,0.26,0.65,0.5
1236,20304,( Drop Item 1 Enhanced Potion ) ( Elite 3-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1237,20304,( Drop Item 2 Equipment Scroll 11) ( Elite 3-04) ( Elite Level ),100,1,0.5,0.8,0.5
1238,20304,( Drop item 3 Sticky treasure fragments ) ( Elite 3-04) ( Elite level ),23541,1,0.26,0.65,0.5
1241,20401,( Drop Item 1 Enhanced Potion ) ( Elite 4-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1242,20401,( Drop Item 2 Equipment Scroll 11) ( Elite 4-01) ( Elite Level ),100,1,0.5,0.8,0.5
1243,20401,( Drop item 3 Lion fragments ) ( Elite 4-01 ) ( Elite level ),23341,1,0.26,0.65,0.5
1246,20402,( Drop Item 1 Enhanced Potion ) ( Elite 4-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1247,20402,( Drop Item 2 Equipment Scroll 11) ( Elite 4-02) ( Elite Level ),100,1,0.5,0.8,0.5
1248,20402,( Drop item 3 pieces of fire fox ) ( Elite 4-02) ( Elite level ),23291,1,0.26,0.65,0.5
1251,20403,( Drop Item 1 Enhanced Potion ) ( Elite 4-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1252,20403,( Drop Item 2 Equipment Scroll 11) ( Elite 4-03) ( Elite Level ),100,1,0.5,0.8,0.5
1253,20403,( Drop Item 3 Charmander Fragments ) ( Elite 4-03) ( Elite Level ),20011,1,0.26,0.65,0.5
1256,20404,( Drop Item 1 Enhanced Potion ) ( Elite 4-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1257,20404,( Drop Item 2 Equipment Scroll 11) ( Elite 4-04) ( Elite Level ),100,1,0.5,0.8,0.5
1258,20404,( Drop item 3 pieces of duckbill baby ) ( Elite 4-04) ( Elite level ),20601,1,0.26,0.65,0.5
1261,20501,( Drop Item 1 Enhanced Potion ) ( Elite 5-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1262,20501,( Drop Item 2 Equipment Scroll 11) ( Elite 5-01) ( Elite Level ),100,1,0.5,0.8,0.5
1263,20501,( Drop item 3 Dreadnought Fragment ) ( Elite 5-01) ( Elite level ),20461,1,0.26,0.65,0.5
1266,20502,( Drop Item 1 Enhanced Potion ) ( Elite 5-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1267,20502,( Drop Item 2 Equipment Scroll 11) ( Elite 5-02) ( Elite Level ),100,1,0.5,0.8,0.5
1268,20502,( Drop item 3 skin baby fragments ) ( Elite 5-02) ( Elite level ),20131,1,0.26,0.65,0.5
1271,20503,( Drop Item 1 Enhanced Potion ) ( Elite 5-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1272,20503,( Drop Item 2 Equipment Scroll 11) ( Elite 5-03) ( Elite Level ),100,1,0.5,0.8,0.5
1273,20503,( Drop item 3 Casey pieces ) ( Elite 5-03) ( Elite level ),20261,1,0.26,0.65,0.5
1276,20504,( Drop Item 1 Enhanced Potion ) ( Elite 5-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1277,20504,( Drop Item 2 Equipment Scroll 11) ( Elite 5-04) ( Elite Level ),100,1,0.5,0.8,0.5
1278,20504,( Drop item 3 horn bud fragments ) ( Elite 5-04) ( Elite level ),20281,1,0.26,0.65,0.5
1281,20505,( Drop Item 1 Enhanced Potion ) ( Elite 5-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1282,20505,( Drop Item 2 Equipment Scroll 11) ( Elite 5-05) ( Elite Level ),100,1,0.5,0.8,0.5
1283,20505,( Drop item 3 Huabeibei Fragment ) ( Elite 5-05) ( Elite level ),23351,1,0.26,0.65,0.5
1286,20601,( Drop Item 1 Enhanced Potion ) ( Elite 6-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1287,20601,( Drop Item 2 Equipment Scroll 11) ( Elite 6-01) ( Elite Level ),100,1,0.5,0.8,0.5
1288,20601,( Drop item 3 Shards of the Fire Camel ) ( Elite 6-01) ( Elite Level ),21611,1,0.26,0.65,0.5
1291,20602,( Drop Item 1 Enhanced Potion ) ( Elite 6-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1292,20602,( Drop Item 2 Equipment Scroll 11) ( Elite 6-02) ( Elite Level ),100,1,0.5,0.8,0.5
1293,20602,( Drop item 3 small crocodile fragments ) ( Elite 6-02) ( Elite level ),20801,1,0.26,0.65,0.5
1296,20603,( Drop Item 1 Enhanced Potion ) ( Elite 6-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1297,20603,( Drop Item 2 Equipment Scroll 11) ( Elite 6-03) ( Elite Level ),100,1,0.5,0.8,0.5
1298,20603,( Drop item 3 pieces of Flying Mantis ) ( Elite 6-03) ( Elite level ),20571,1,0.26,0.65,0.5
1301,20604,( Drop Item 1 Enhanced Potion ) ( Elite 6-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1302,20604,( Drop Item 2 Equipment Scroll 11) ( Elite 6-04) ( Elite Level ),100,1,0.5,0.8,0.5
1303,20604,( Drop item 3 gas bomb fragments ) ( Elite 6-04) ( Elite level ),20481,1,0.26,0.65,0.5
1306,20605,( Drop Item 1 Enhanced Potion ) ( Elite 6-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1307,20605,( Drop Item 2 Equipment Scroll 11) ( Elite 6-05) ( Elite Level ),100,1,0.5,0.8,0.5
1308,20605,( Drop item 3 ghost fragments ) ( Elite 6-05) ( Elite level ),20391,1,0.26,0.65,0.5
1311,20701,( Drop Item 1 Enhanced Potion ) ( Elite 7-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1312,20701,( Drop Item 2 Equipment Scroll 11) ( Elite 7-01) ( Elite Level ),100,1,0.5,0.8,0.5
1313,20701,( Drop item 3 Smelly Mud Fragments ) ( Elite 7-01) ( Elite Level ),20371,1,0.26,0.65,0.5
1316,20702,( Drop Item 1 Enhanced Potion ) ( Elite 7-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1317,20702,( Drop Item 2 Equipment Scroll 11) ( Elite 7-02) ( Elite Level ),100,1,0.5,0.8,0.5
1318,20702,( Drop item 3 Guniu fragments ) ( Elite 7-02) ( Elite level ),21441,1,0.26,0.65,0.5
1321,20703,( Drop Item 1 Enhanced Potion ) ( Elite 7-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1322,20703,( Drop Item 2 Equipment Scroll 11) ( Elite 7-03) ( Elite Level ),100,1,0.5,0.8,0.5
1323,20703,( Drop item 3 electric monster fragments ) ( Elite 7-03) ( Elite level ),20591,1,0.26,0.65,0.5
1326,20704,( Drop Item 1 Enhanced Potion ) ( Elite 7-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1327,20704,( Drop Item 2 Equipment Scroll 11) ( Elite 7-04) ( Elite Level ),100,1,0.5,0.8,0.5
1328,20704,( Drop item 3 small fist stone fragments ) ( Elite 7-04) ( Elite level ),20301,1,0.26,0.65,0.5
1331,20705,( Drop Item 1 Enhanced Potion ) ( Elite 7-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1332,20705,( Drop Item 2 Equipment Scroll 11) ( Elite 7-05) ( Elite Level ),100,1,0.5,0.8,0.5
1333,20705,( Drop item 3 wooden gecko fragments ) ( Elite 7-05) ( Elite level ),21291,1,0.26,0.65,0.5
1336,20801,( Drop Item 1 Enhanced Potion ) ( Elite 8-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1337,20801,( Drop Item 2 Equipment Scroll 11) ( Elite 8-01) ( Elite Level ),100,1,0.5,0.8,0.5
1338,20801,( Drop item 3 Ice Dragon fragments ) ( Elite 8-01) ( Elite level ),23501,1,0.26,0.65,0.5
1341,20802,( Drop Item 1 Enhanced Potion ) ( Elite 8-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1342,20802,( Drop Item 2 Equipment Scroll 11) ( Elite 8-02) ( Elite Level ),100,1,0.5,0.8,0.5
1343,20802,( Drop item 3 starfish fragments ) ( Elite 8-02) ( Elite level ),20551,1,0.26,0.65,0.5
1346,20803,( Drop Item 1 Enhanced Potion ) ( Elite 8-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1347,20803,( Drop Item 2 Equipment Scroll 11) ( Elite 8-03) ( Elite Level ),100,1,0.5,0.8,0.5
1348,20803,( Drop item 3 geometric snowflake fragments ) ( Elite 8-03) ( Elite level ),23021,1,0.26,0.65,0.5
1351,20804,( Drop Item 1 Enhanced Potion ) ( Elite 8-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1352,20804,( Drop Item 2 Equipment Scroll 11) ( Elite 8-04) ( Elite Level ),100,1,0.5,0.8,0.5
1353,20804,( Drop item 3 snow hat monster fragments ) ( Elite 8-04) ( Elite level ),22301,1,0.26,0.65,0.5
1356,20805,( Drop Item 1 Enhanced Potion ) ( Elite 8-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1357,20805,( Drop Item 2 Equipment Scroll 11) ( Elite 8-05) ( Elite Level ),100,1,0.5,0.8,0.5
1358,20805,( Drop Item 3 Mini Ice Shards ) ( Elite 8-05) ( Elite Level ),22871,1,0.26,0.65,0.5
1361,20901,( Drop Item 1 Enhanced Potion ) ( Elite 9-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1362,20901,( Drop Item 2 Equipment Scroll 11) ( Elite 9-01) ( Elite Level ),100,1,0.5,0.8,0.5
1363,20901,( Drop item 3 bad frog fragments ) ( Elite 9-01) ( Elite level ),22271,1,0.26,0.65,0.5
1366,20902,( Drop Item 1 Enhanced Potion ) ( Elite 9-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1367,20902,( Drop Item 2 Equipment Scroll 11) ( Elite 9-02) ( Elite Level ),100,1,0.5,0.8,0.5
1368,20902,( Drop item 3 Fireball Rat Shards ) ( Elite 9-02) ( Elite Level ),20791,1,0.26,0.65,0.5
1371,20903,( Drop item 1 enhanced potion ) ( Elite 9-03) ( Elite level ),5000,1,0.7,1.2,0.5
